name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Mycobacterium gallinarum	39689	species	6301681	2	2	0.0
Mycolicibacterium moriokaense	39691	species	6225779	1	1	0.0
Mycolicibacterium parafortuitum	39692	species	6044196	2	0	0.0
Mycolicibacterium tokaiense	39695	species	6328149	2	1	0.0
Veillonella atypica	39777	species	2071952	1	1	0.0
Dialister pneumosintes	39950	species	1274073	3	1	0.0
Streptococcus equi subsp. zooepidemicus	40041	subspecies	19334008	12	4	0.0
Oligotropha carboxidovorans	40137	species	5740737	1	0	0.0
Streptomyces nodosus	40318	species	7772587	3	1	0.0
Stenotrophomonas	40323	genus	4684682	1	0	0.0
Stenotrophomonas maltophilia	40324	species	4684682	5	1	0.0
Xenorhabdus bovienii	40576	species	4225498	1	0	0.0
Thioploca ingrica	40754	species	4810005	1	1	0.0
Bradyrhizobiaceae	41294	family	6811178	3	0	0.0
Rhodospirillaceae	41295	family	4756441	6	0	0.0
Sphingomonadaceae	41297	family	4220148	3	0	0.0
Rippkaea orientalis PCC 8801	41431	leaf	4787694	1	1	0.0
Burkholderia plantarii	41899	species	15977589	2	0	0.0
Azoarcus communis	41977	species	9459014	4	2	0.0
Actinosynnema pretiosum	42197	species	8340266	3	0	0.0
Streptomyces sampsonii	42239	species	7070328	3	0	0.0
Nitrospira moscoviensis	42253	species	4589485	1	0	0.0
Rubrobacter radiotolerans	42256	species	3267233	1	1	0.0
Pseudomonas denitrificans (nomen rejiciendum)	43306	species	6880508	1	1	0.0
Mycobacterium branderi	43348	species	5979623	1	0	0.0
Kutzneria	43356	genus	9874926	1	0	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	3	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	2	1	0.0
Brachybacterium	43668	genus	3614992	8	0	0.0
Brachybacterium faecium	43669	species	3614992	2	0	0.0
Jonesia denitrificans	43674	species	2749646	2	0	0.0
Metallosphaera sedula	43687	species	2191517	1	0	0.0
Rhodococcus hoagii	43767	species	5043170	1	0	0.0
Corynebacterium matruchotii	43768	species	2878842	66	63	0.0
Corynebacterium striatum	43770	species	8823163	2	1	0.0
Mycobacterium conspicuum	44010	species	6237139	3	2	0.0
Thauera aromatica K172	44139	leaf	3711792	2	0	0.0
Paenibacillus	44249	genus	8020889	3	0	0.0
Paenibacillus durus	44251	species	5575484	2	1	0.0
Pasteurella multocida subsp. multocida	44283	subspecies	7146227	1	0	0.0
Nitrosomonas communis	44574	species	4067838	1	1	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	3	0	0.0
Mycoplasma conjunctivae	45361	species	2117502	1	0	0.0
Streptomyces griseoviridis	45398	species	8963414	2	0	0.0
Streptococcus cristatus	45634	species	2071225	1	0	0.0
Halobacillus litoralis	45668	species	4280777	1	0	0.0
Staphylococcus chromogenes	46126	species	9666970	2	0	0.0
Pseudomonas avellanae	46257	species	6576340	1	0	0.0
Pseudomonas nitroreducens	46680	species	7427551	2	1	0.0
Leptolyngbya	47251	genus	6946868	1	0	0.0
Hydrogenophaga	47420	genus	0	1	0	0.0
Hydrogenophaga pseudoflava	47421	species	4905973	2	2	0.0
Lautropia mirabilis	47671	species	3172010	49	48	0.0
Streptomyces olivaceus	47716	species	8180260	5	1	0.0
Streptomyces lydicus	47763	species	34877721	6	3	0.0
Pseudomonas azotoformans	47878	species	20325252	3	0	0.0
Pseudomonas oryzihabitans	47885	species	10099269	2	0	0.0
Serratia fonticola	47917	species	29630167	3	1	0.0
Microbulbifer hydrolyticus	48074	species	4209307	1	0	0.0
Acinetobacter pittii	48296	species	3862530	2	0	0.0
Verrucomicrobiales	48461	order	2664102	1	0	0.0
Streptomyces viridifaciens	48665	species	7757877	4	0	0.0
Candidatus Arthromitus sp. SFB-mouse	49118	species	1603201	1	0	0.0
Brevibacillus agri	51101	species	5374818	2	0	0.0
Meiothermus silvanus	52022	species	3721669	1	0	0.0
Pleurocapsales	52604	order	5265903	1	0	0.0
Actinomyces howellii	52771	species	3148934	89	16	0.0
Schaalia meyeri	52773	species	2049088	105	97	1
Actinomyces slackii	52774	species	3220508	98	21	0.0
Intrasporangium calvum	53358	species	4024382	2	0	0.0
Pseudomonas citronellolis	53408	species	14631203	6	1	0.0
Nocardiopsis alba	53437	species	5848211	4	0	0.0
Eubacterium callanderi	53442	species	4316707	1	0	0.0
Lactobacillus lindneri	53444	species	2842174	1	0	0.0
Janibacter	53457	genus	0	3	0	0.0
Janibacter limosus	53458	species	3545254	3	0	0.0
Mycolicibacterium mageritense	53462	species	8006721	2	0	0.0
Mycoplasma edwardii	53558	species	832213	2	1	0.0
Raoultella ornithinolytica	54291	species	5398151	3	0	0.0
Streptomyces venezuelae	54571	species	8223505	26	8	0.0
Erwinia persicina	55211	species	5070450	1	1	0.0
Magnetospirillum gryphiswaldense	55518	species	4260768	1	0	0.0
Xanthomonas cucurbitae	56453	species	4615492	1	0	0.0
Xanthomonas hortorum	56454	species	10396725	2	0	0.0
Syntrophus aciditrophicus SB	56780	leaf	3179300	1	0	0.0
Pseudodesulfovibrio profundus	57320	species	4217908	6	1	0.0
Kocuria	57493	genus	2697540	5	0	0.0
Sulfurospirillum	57665	genus	2755507	1	0	0.0
Tsukamurella tyrosinosolvens	57704	species	9783610	3	1	0.0
Citrobacter braakii	57706	species	14996555	1	1	0.0
Burkholderia thailandensis	57975	species	7411824	1	0	0.0
Streptomyces lavendulae subsp. lavendulae	58340	subspecies	8932792	4	4	0.0
Methanobacterium subterraneum	59277	species	5022042	1	0	0.0
Blastochloris	59282	genus	0	1	0	0.0
Actinotignum schaalii	59505	species	2159306	6	2	0.0
Rathayibacter iranicus	59737	species	3436894	2	0	0.0
Pantoea dispersa	59814	species	9115642	1	1	0.0
Cyanobium gracile	59930	species	3342364	1	0	0.0
Sulfitobacter	60136	genus	0	1	0	0.0
Burkholderia pyrrocinia	60550	species	15965745	1	1	0.0
Burkholderia vietnamiensis	60552	species	6930496	3	0	0.0
Halogeometricum borinquense	60847	species	3944467	1	0	0.0
Phaeobacter gallaeciensis	60890	species	4540155	2	2	0.0
Sanguibacter	60919	genus	4253413	1	0	0.0
Sanguibacter keddieii	60920	species	4253413	2	0	0.0
Dehalococcoides mccartyi	61435	species	1412881	1	0	0.0
Lelliottia amnigena	61646	species	13557172	1	0	0.0
Serratia rubidaea	61652	species	25132096	2	1	0.0
Natronorubrum bangense	61858	species	4382412	1	1	0.0
Azoarcus sp. BH72	62928	species	4376040	1	0	0.0
Zobellia galactanivorans	63186	species	5521712	1	1	0.0
Nostoc punctiforme PCC 73102	63737	leaf	9059191	1	1	0.0
Mycobacterium lepraemurium	64667	species	4050523	1	0	0.0
Pseudomonas knackmussii	65741	species	6162905	1	0	0.0
Streptomyces luteoverticillatus	66425	species	7367863	5	4	0.0
Streptomyces aureoverticillatus	66871	species	9738430	2	0	0.0
Mycolicibacterium alvei	67081	species	6016846	1	0	0.0
Streptomyces cavourensis	67258	species	15214232	2	0	0.0
Streptomyces cinereoruber	67260	species	7516652	5	4	0.0
Streptomyces alboflavus	67267	species	9967549	3	0	0.0
Streptomyces griseorubiginosus	67304	species	18738405	3	3	0.0
Streptomyces prasinus	67345	species	7647592	1	0	0.0
Citrobacter farmeri	67824	species	5715629	1	0	0.0
Citrobacter werkmanii	67827	species	25023890	2	0	0.0
Kitasatospora albolonga	68173	species	8027788	4	1	0.0
Streptomyces antimycoticus	68175	species	11000615	3	1	0.0
Streptomyces bacillaris	68179	species	7888441	1	0	0.0
Streptomyces fungicidicus	68203	species	7667496	1	0	0.0
Streptomyces globosus	68209	species	7535750	4	1	0.0
Streptomyces griseochromogenes	68214	species	10764674	2	2	0.0
Streptomyces spectabilis	68270	species	19312825	4	0	0.0
Mesorhizobium	68287	genus	6950930	1	0	0.0
Streptomyces albulus	68570	species	18708619	5	1	0.0
Cupriavidus basilensis	68895	species	8421483	2	1	0.0
Thermales	68933	order	2498247	1	0	0.0
Enterobacter cancerogenus	69218	species	9789085	1	0	0.0
Phyllobacteriaceae	69277	family	6950930	2	0	0.0
Pseudomonas sp. VLB120	69328	species	5966222	1	0	0.0
Curtobacterium pusillum	69373	species	4541048	2	0	0.0
Caulobacter henricii	69395	species	3957288	1	1	0.0
Desulfuromonadales	69541	order	4166387	6	0	0.0
Cryobacterium	69578	genus	0	1	0	0.0
Hyphomonadaceae	69657	family	3537971	1	0	0.0
Caulobacter mirabilis	69666	species	4577265	2	2	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	5141998	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	1	1	0.0
Staphylococcus condimenti	70255	species	8011058	3	0	0.0
Staphylococcus piscifermentans	70258	species	2613271	1	0	0.0
Kocuria palustris	71999	species	2854447	7	1	0.0
Kocuria rhizophila	72000	species	2697540	5	0	0.0
Pseudomonadales	72274	order	7879796	11	0	0.0
Campylobacteraceae	72294	family	2414389	1	0	0.0
Tessaracoccus	72763	genus	0	2	0	0.0
Aeromonas encheleia	73010	species	4542521	2	1	0.0
Streptomyces seoulensis	73044	species	6426245	4	3	0.0
Antarctobacter	74032	genus	0	1	0	0.0
Antarctobacter heliothermus	74033	species	5331190	1	1	0.0
Collinsella aerofaciens	74426	species	9209673	10	2	0.0
Frankiaceae	74712	family	7497934	1	0	0.0
Pseudomonas balearica	74829	species	4383480	1	1	0.0
Streptomyces autolyticus	75293	species	10184660	4	2	0.0
Micropruina glycogenica	75385	species	3844677	2	0	0.0
Pseudomonas libanensis	75588	species	6282445	1	0	0.0
Campylobacter lanienae	75658	species	1594554	2	0	0.0
Mannheimia haemolytica	75985	species	2625329	2	1	0.0
Nostoc sp. ATCC 53789	76335	species	8653730	1	0	0.0
Roseateles depolymerans	76731	species	5681722	1	0	0.0
Pseudomonas monteilii	76759	species	5972603	4	1	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4413111	10	0	0.0
Fusobacterium nucleatum subsp. polymorphum	76857	subspecies	7598824	1	0	0.0
Fusobacterium nucleatum subsp. animalis	76859	subspecies	4860157	1	0	0.0
Streptococcus constellatus	76860	species	1954077	10	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	1	0	0.0
Caulobacteraceae	76892	family	4141461	3	0	0.0
Bifidobacterium gallinarum	78344	species	2414462	2	0	0.0
Streptococcus viridans	78535	species	1998575	1	1	0.0
Denitrobacterium detoxificans	79604	species	2446250	2	1	0.0
Haliangium ochraceum	80816	species	9446314	1	0	0.0
Burkholderiales	80840	order	6876513	44	0	0.0
Moritella viscosa	80854	species	5093989	1	0	0.0
Comamonadaceae	80864	family	5361178	7	0	0.0
Acidovorax citrulli	80869	species	5352772	8	2	0.0
Thermanaerovibrio	81461	genus	1848474	1	0	0.0
Aminobacterium	81466	genus	1980592	1	0	0.0
Rhodoferax antarcticus	81479	species	4055436	5	4	0.0
Rhizobiaceae	82115	family	6287308	5	0	0.0
Paracoccus pantotrophus	82367	species	4409379	2	0	0.0
Microbacterium oxydans	82380	species	7731180	3	1	0.0
Cupriavidus pauculus	82633	species	13241952	2	1	0.0
Serratia plymuthica	82996	species	5447150	1	0	0.0
Mycobacteroides immunogenum	83262	species	11178626	1	0	0.0
Aminobacter aminovorans	83263	species	6890726	2	0	0.0
Chlamydia psittaci	83554	species	1247799	1	1	0.0
Leclercia adecarboxylata	83655	species	55287920	3	1	0.0
Streptomyces tsukubensis	83656	species	16653528	2	2	0.0
Nocardiopsaceae	83676	family	5543981	7	0	0.0
Kineosporiaceae	83778	family	4956672	3	0	0.0
Methanocorpusculum labreanum	83984	species	1804962	1	0	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	1	0	0.0
Coriobacteriaceae	84107	family	2115681	1	0	0.0
Slackia	84108	genus	3165038	1	0	0.0
Slackia heliotrinireducens	84110	species	3165038	2	0	0.0
Eggerthella lenta	84112	species	3632260	7	3	0.0
Cryptobacterium curtum	84163	species	1617804	1	0	0.0
Microbacterium chocolatum	84292	species	3168630	2	1	0.0
Lysobacter antibioticus	84531	species	11681564	2	0	0.0
Sphingobacteriaceae	84566	family	5001562	1	0	0.0
Aeromonadaceae	84642	family	5684342	2	0	0.0
Beutenbergia cavernae	84757	species	4669183	1	0	0.0
Acidimicrobiia	84992	class	3494169	1	0	0.0
Acidimicrobiales	84993	order	3494169	4	0	0.0
Rubrobacteria	84995	class	3225748	2	0	0.0
Rubrobacterales	84996	order	3225748	5	0	0.0
Coriobacteriia	84998	class	2427001	5	0	0.0
Coriobacteriales	84999	order	1903794	10	0	0.0
Sphaerobacterales	85001	order	3993764	1	0	0.0
Bifidobacteriales	85004	order	2593741	1	0	0.0
Micrococcales	85006	order	3827208	51	0	0.0
Corynebacteriales	85007	order	5215365	32	0	0.0
Propionibacteriales	85009	order	3142856	8	0	0.0
Pseudonocardiales	85010	order	9441254	1	0	0.0
Streptomycetales	85011	order	9677174	3	0	0.0
Streptosporangiales	85012	order	6364076	6	0	0.0
Frankiales	85013	order	7497934	1	0	0.0
Nocardioidaceae	85015	family	5978097	18	0	0.0
Cellulomonadaceae	85016	family	3971988	1	0	0.0
Promicromonosporaceae	85017	family	3655364	4	0	0.0
Brevibacteriaceae	85019	family	0	1	0	0.0
Dermabacteraceae	85020	family	3614992	3	0	0.0
Intrasporangiaceae	85021	family	3722328	6	0	0.0
Microbacteriaceae	85023	family	4437172	23	0	0.0
Nocardiaceae	85025	family	7002200	3	0	0.0
Gordoniaceae	85026	family	5567155	1	0	0.0
Dietziaceae	85029	family	0	2	0	0.0
Geodermatophilaceae	85030	family	5098918	4	0	0.0
Nakamurellaceae	85031	family	6060298	1	0	0.0
Sporichthyaceae	85033	family	0	1	0	0.0
Glycomycetaceae	85034	family	6841557	1	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	1	0	0.0
Bosea	85413	genus	0	2	0	0.0
Thauera sp. MZ1T	85643	species	4574586	4	2	0.0
Mycolicibacterium monacense	85693	species	6042466	3	0	0.0
Achromobacter xylosoxidans	85698	species	7359146	11	2	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	1	1	0.0
endosymbiont of Acanthamoeba sp. UWC8	86106	species	1615277	1	0	0.0
Mogibacterium	86331	genus	0	1	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	1	1	0.0
Methanoculleus sp. MAB1	86622	species	2859299	1	0	0.0
Burkholderia multivorans	87883	species	10170089	4	1	0.0
Caulobacter segnis	88688	species	4655622	1	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	5	0	0.0
[Clostridium] hiranonis	89152	species	2521899	1	0	0.0
Corynebacterium terpenotabidum	89154	species	2751233	1	0	0.0
Cytophagaceae	89373	family	5513721	1	0	0.0
Xanthomonas gardneri	90270	species	11041650	1	0	0.0
Bacilli	91061	class	4004361	14	0	0.0
Enterobacterales	91347	order	9150247	8	0	0.0
Asaia	91914	genus	3198265	1	0	0.0
Streptomyces malaysiensis	92644	species	21414977	2	0	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	1	0	0.0
Sphingomonas koreensis	93064	species	4819238	1	0	0.0
Pandoraea	93217	genus	5429298	2	0	0.0
Pandoraea pnomenusa	93220	species	5429298	1	1	0.0
Fervidobacterium pennivorans	93466	species	2166381	1	0	0.0
Ramlibacter tataouinensis	94132	species	4070193	2	0	0.0
Bordetella petrii	94624	species	5287950	1	1	0.0
Burkholderia stabilis	95485	species	16249051	1	0	0.0
Burkholderia cenocepacia	95486	species	7744804	6	0	0.0
Methylomicrobium buryatense	95641	species	4998879	1	0	0.0
Candidatus Saccharibacteria	95818	phylum	0	17	13	0.0
Cupriavidus oxalaticus	96344	species	15265584	3	2	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	4	0	0.0
Thauera chlorobenzoica	96773	species	3735506	1	0	0.0
Ruegeria	97050	genus	4601048	1	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	1	1	0.0
Tetrasphaera	99479	genus	0	1	0	0.0
Calothrix sp. PCC 7507	99598	species	7023215	1	1	0.0
Austwickia chelonae	100225	species	3631970	4	0	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	6	0	0.0
Wolbachia endosymbiont of Onchocerca ochengi	100901	species	957990	1	0	0.0
Collinsella	102106	genus	0	1	0	0.0
Nostoc sp. PCC 7120 = FACHB-418	103690	species	7211789	1	0	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	3	0	0.0
Saccharothrix syringae	103733	species	10929570	4	1	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	1	1	0.0
Rhodococcus pyridinivorans	103816	species	5590512	2	0	0.0
Bordetella hinzii	103855	species	63864402	6	0	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	1	1	0.0
Streptomonospora	104204	genus	0	1	0	0.0
Tenacibaculum mesophilum	104268	species	3358580	1	1	0.0
Microbacterium foliorum	104336	species	7186924	1	1	0.0
Serratia sp. ATCC 39006	104623	species	9943513	1	0	0.0
Ralstonia mannitolilytica	105219	species	14753983	7	0	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	1	1	0.0
Frankia casuarinae	106370	species	5433628	1	1	0.0
Cupriavidus	106589	genus	8611896	4	0	0.0
Ensifer adhaerens	106592	species	14690474	3	0	0.0
Acinetobacter nosocomialis	106654	species	3824973	1	0	0.0
Thioalkalivibrio paradoxus	108010	species	3756729	1	0	0.0
Leptotrichia trevisanii	109328	species	8459945	9	0	0.0
Rathayibacter festucae	110937	species	4359758	3	0	0.0
Actinomyces radicidentis	111015	species	3051613	97	25	0.0
Streptococcus australis	113107	species	4090101	1	0	0.0
Mogibacterium diversum	114527	species	1815831	9	1	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	1	0	0.0
Mycoplasma maculosum	114885	species	919297	1	0	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	1	0	0.0
Micropruina	116071	genus	0	2	0	0.0
Sphingobacteriia	117747	class	5001562	1	0	0.0
Methanobacterium congolense	118062	species	2469575	1	0	0.0
Deinococcales	118964	order	3978081	3	0	0.0
Legionellales	118969	order	7707876	1	0	0.0
Methylobacteriaceae	119045	family	7385556	5	0	0.0
Burkholderiaceae	119060	family	8055234	2	0	0.0
Cupriavidus metallidurans	119219	species	6913352	2	0	0.0
Syntrophobacter fumaroxidans	119484	species	4990251	1	0	0.0
Bacillus sonorensis	119858	species	4832293	1	1	0.0
Acidithiobacillus	119977	genus	3119226	1	0	0.0
Propionibacterium australiense	119981	species	3044331	19	2	0.0
Treponema sp. OMZ 804	120683	species	2980180	48	41	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	1	0	0.0
Pannonibacter phragmitetus	121719	species	5530656	1	0	0.0
Pectobacterium	122277	genus	5767150	1	0	0.0
Pseudomonas psychrophila	122355	species	5313922	1	0	0.0
Frederiksenia canicola	123824	species	2136304	1	0	0.0
Bordetella trematum	123899	species	17741071	4	0	0.0
Roseomonas	125216	genus	0	2	0	0.0
Ornithinimicrobium	125287	genus	0	2	0	0.0
Mycolicibacterium doricum	126673	species	4029398	2	0	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	1	1	0.0
Erysipelotrichaceae	128827	family	1770425	1	0	0.0
Geobacillus	129337	genus	3628949	1	0	0.0
Amycolatopsis keratiniphila	129921	species	8982090	1	0	0.0
Duck atadenovirus A	130328	species	66426	2	0	0.0
Kineococcus radiotolerans	131568	species	4956672	1	0	0.0
Desulfomicrobium orale	132132	species	2783374	6	0	0.0
Streptomyces alboniger	132473	species	7962786	1	0	0.0
Citrobacter youngae	133448	species	9812511	1	0	0.0
Olsenella	133925	genus	2051896	4	0	0.0
Olsenella uli	133926	species	2051896	1	0	0.0
Paraburkholderia fungorum	134537	species	9058983	1	1	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	11	0	0.0
Ureaplasma parvum	134821	species	987572	1	0	0.0
Nocardia cyriacigeorgica	135487	species	6194645	4	1	0.0
Chromatiales	135613	order	3742874	11	0	0.0
Xanthomonadales	135614	order	17217631	12	0	0.0
Cardiobacteriales	135615	order	1389350	1	0	0.0
Methylococcales	135618	order	4384317	1	0	0.0
Oceanospirillales	135619	order	2628861	5	0	0.0
Pseudomonadaceae	135621	family	8873413	5	0	0.0
Alteromonadales	135622	order	4750860	1	0	0.0
Aeromonadales	135624	order	5684342	3	0	0.0
Pasteurellales	135625	order	2528486	1	0	0.0
Sphingobium amiense	135719	species	4773922	1	0	0.0
Candidatus Phytoplasma ziziphi	135727	species	750803	1	0	0.0
Paracoccus kondratievae	135740	species	4228383	2	1	0.0
Weissella cibaria	137591	species	22003410	1	0	0.0
Azospirillum sp. B510	137722	leaf	7599738	1	1	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	1	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	2	1	0.0
Dietzia psychralcaliphila	139021	species	3904836	1	0	0.0
Isoptericola variabilis	139208	species	3307740	3	0	0.0
Thermacetogenium	140458	genus	2939057	1	0	0.0
Filifactor alocis	143361	species	1931012	2	0	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	76	30	0.0
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	1	0	0.0
[Eubacterium] sulci	143393	species	1739380	4	0	0.0
Methanothermobacter	145260	genus	1695256	5	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	2	0	0.0
Mycolicibacterium boenickei	146017	species	6585921	1	1	0.0
Prochlorococcus marinus str. AS9601	146891	leaf	1669886	1	0	0.0
Streptomyces parvulus	146923	species	7766531	2	2	0.0
Paracoccus yeei	147645	species	18808488	1	0	0.0
Lactobacillus iners	147802	species	9837065	2	0	0.0
Streptococcus equi subsp. equi	148942	subspecies	2253416	1	0	0.0
Salmonella enterica subsp. enterica serovar Enteritidis	149539	leaf	256505626	1	0	0.0
Massilia	149698	genus	0	1	0	0.0
Cupriavidus campinensis	151783	species	6739136	1	1	0.0
Pigmentiphaga	152267	genus	0	1	0	0.0
Pseudoalteromonas issachenkonii	152297	species	8264159	1	0	0.0
Georgenia	154116	genus	0	5	0	0.0
Staphylococcus lutrae	155085	species	2533115	2	1	0.0
Methanothermococcus okinawensis	155863	species	1677455	1	0	0.0
Thioflavicoccus	156885	genus	4137521	2	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	1	0	0.0
Leptotrichia wadei	157687	species	7256290	1	0	0.0
Kushneria marisflavi	157779	species	3667185	1	0	0.0
Cellulosimicrobium	157920	genus	0	3	0	0.0
Chromohalobacter salexigens	158080	species	3696649	1	0	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	1	1	0.0
Novosphingobium resinovorum	158500	species	6918128	5	1	0.0
Collimonas fungivorans	158899	species	5186898	4	2	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	1	1	0.0
Paenibacillus borealis	160799	species	8156808	1	0	0.0
Corynebacterium phocae	161895	species	2791883	1	1	0.0
Haliangium	162027	genus	9446314	1	0	0.0
Sphingobium	165695	genus	4589609	1	0	0.0
Sphingopyxis	165697	genus	3373713	1	0	0.0
Bradyrhizobium sp. ORS 3257	167468	species	8156021	2	1	0.0
Prochlorococcus marinus str. MIT 9301	167546	leaf	1641879	1	0	0.0
Laribacter hongkongensis	168471	species	3169329	2	0	0.0
Salinispora tropica	168695	species	5183331	1	0	0.0
Salinispora arenicola	168697	species	5786361	1	0	0.0
Thalassospira	168934	genus	4768950	1	0	0.0
Citricoccus	169133	genus	0	1	0	0.0
Paraburkholderia terricola	169427	species	7118039	2	1	0.0
Paraburkholderia hospita	169430	species	22344267	4	0	0.0
Halomicronema	170610	genus	5577845	1	0	0.0
Methanosarcina lacustris	170861	species	4139808	1	0	0.0
Caloranaerobacter	171003	genus	0	1	0	0.0
Bacteroidales	171549	order	4023340	5	0	0.0
Sulfuriferula plumbiphila	171865	species	3452774	2	0	0.0
Thermococcus sibiricus	172049	species	1845800	1	0	0.0
Methylocystis rosea	173366	species	8005139	1	0	0.0
Desulfobacterium autotrophicum HRM2	177437	leaf	5657782	1	0	0.0
Leptospirillum ferriphilum	178606	species	2368371	1	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	1	0	0.0
Delftia tsuruhatensis	180282	species	13906734	1	1	0.0
Pectobacterium brasiliense	180957	species	19663440	2	0	0.0
Schaalia cardiffensis	181487	species	2230588	2	0	0.0
Desulfococcus oleovorans	181663	species	3944167	1	0	0.0
Pseudodesulfovibrio aespoeensis	182210	species	3629109	2	0	0.0
Clostridium isatidis	182773	species	2869927	1	1	0.0
Thermoprotei	183924	class	2043274	1	0	0.0
Methanobacteria	183925	class	1865270	1	0	0.0
Halobacteria	183963	class	4030072	5	0	0.0
Thermoplasmata	183967	class	1704877	2	0	0.0
Corallococcus coralloides	184914	species	10080619	2	0	0.0
Mycobacterium parmense	185642	species	5952912	1	0	0.0
Xylanimonas cellulosilytica	186189	species	3831380	2	0	0.0
Clostridia	186801	class	3865984	11	0	0.0
Clostridiales	186802	order	4215646	29	1	0.0
Lachnospiraceae	186803	family	4283801	2	0	0.0
Peptococcaceae	186807	family	4093192	1	0	0.0
Thermoanaerobacteraceae	186814	family	2791510	2	0	0.0
Bacillaceae	186817	family	5940148	1	0	0.0
Paenibacillaceae	186822	family	7408137	1	0	0.0
Thermoactinomycetaceae	186824	family	0	2	0	0.0
Lactobacillales	186826	order	2792041	4	0	0.0
Thioalkalivibrio nitratireducens	186931	species	4002350	1	0	0.0
Caldithrix	187144	genus	4978541	1	0	0.0
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	1	0	0.0
Methanothermobacter thermautotrophicus str. Delta H	187420	leaf	1751377	2	0	0.0
Corynebacterium glaucum	187491	species	2518659	1	0	0.0
Streptomyces koyangensis	188770	species	7220839	2	0	0.0
Deinococci	188787	class	3164172	10	0	0.0
Nitrospirales	189778	order	2325020	2	0	0.0
Nitrospiraceae	189779	family	2325020	1	0	0.0
Mycobacterium sp. KMS	189918	species	6256079	7	2	0.0
Rhodococcus aetherivorans	191292	species	5922748	1	0	0.0
Deferribacteraceae	191394	family	2627038	1	0	0.0
Chlorobia	191410	class	2624804	3	0	0.0
Chlorobiaceae	191412	family	2624804	2	0	0.0
Corynebacterium sphenisci	191493	species	2594799	2	0	0.0
Corynebacterium atypicum	191610	species	2359448	2	1	0.0
Pseudomonas syringae pv. atrofaciens	192087	leaf	6080544	1	0	0.0
Erythrobacter flavus	192812	species	9233177	2	0	0.0
Desulfovibrionaceae	194924	family	3580367	6	0	0.0
Haematobacter massiliensis	195105	species	4232912	1	0	0.0
Thermococcus nautili	195522	species	1976356	1	1	0.0
Tannerella	195950	genus	3383154	1	0	0.0
Nocardioides sp. JS614	196162	species	5293685	5	3	0.0
Corynebacterium efficiens YS-314	196164	leaf	3219505	1	0	0.0
Azoarcus sp. CIB	198107	species	5257030	2	1	0.0
Brevibacterium luteolum	199591	species	3179618	2	1	0.0
Bacteroidia	200643	class	4023340	1	0	0.0
Flavobacteriales	200644	order	2877361	2	0	0.0
Chloroflexi	200795	phylum	2627074	2	0	0.0
Actinobacteria	201174	phylum	4955642	8	0	0.0
Tannerella forsythia 92A2	203275	leaf	3405521	156	9	0.0
Fusobacteriia	203490	class	3124612	2	0	0.0
Fusobacteriales	203491	order	3124612	2	0	0.0
Fusobacteriaceae	203492	family	3160246	2	0	0.0
Planctomycetes	203682	phylum	6282547	4	0	0.0
Planctomycetia	203683	class	6682242	5	0	0.0
Spirochaetia	203692	class	2968928	4	0	0.0
Nitrospira	203693	class	2325020	3	0	0.0
Acidobacteriia	204432	class	5972572	5	0	0.0
Acidobacteriales	204433	order	5307061	3	0	0.0
Acidobacteriaceae	204434	family	5307061	2	0	0.0
