name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Thauera aromatica	59405	species	3711792	2	0	0.0
Actinotignum schaalii	59505	species	2159306	7	0	0.0
Desulfotomaculum reducens	59610	species	3608104	1	0	0.0
Rathayibacter iranicus	59737	species	3436894	3	1	0.0
Pantoea dispersa	59814	species	9115642	5	2	0.0
Prochlorococcus marinus str. NATL2A	59920	leaf	1842899	2	1	0.0
Sulfitobacter	60136	genus	0	1	0	0.0
Paraburkholderia graminis	60548	species	7508450	2	0	0.0
Burkholderia pyrrocinia	60550	species	15965745	8	2	0.0
Burkholderia vietnamiensis	60552	species	6930496	14	3	0.0
Phaeobacter gallaeciensis	60890	species	4540155	8	1	0.0
Sanguibacter	60919	genus	4253413	3	0	0.0
Sanguibacter keddieii	60920	species	4253413	5	0	0.0
Staphylococcus succinus	61015	species	2745675	2	1	0.0
Dehalococcoides	61434	genus	1412881	1	0	0.0
Acholeplasma brassicae	61635	species	1877792	1	1	0.0
Enterobacter asburiae	61645	species	4561905	6	0	0.0
Lelliottia amnigena	61646	species	13557172	4	2	0.0
Pluralibacter gergoviae	61647	species	16305844	8	2	0.0
Kluyvera intermedia	61648	species	14616114	7	0	0.0
Serratia ficaria	61651	species	5209973	3	0	0.0
Serratia rubidaea	61652	species	25132096	8	1	0.0
Natronorubrum bangense	61858	species	4382412	1	1	0.0
Shewanella baltica	62322	species	5379488	2	0	0.0
Azoarcus sp. BH72	62928	species	4376040	9	0	0.0
Acinetobacter baylyi ADP1	62977	leaf	3598621	1	1	0.0
Nostoc punctiforme PCC 73102	63737	leaf	9059191	1	1	0.0
Natronomonas	63743	genus	2831134	1	0	0.0
Sideroxydans lithotrophicus	63745	species	3003656	2	0	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	1	0	0.0
Synechococcus sp. CC9311	64471	species	2606748	1	1	0.0
Mycobacterium lepraemurium	64667	species	4050523	2	1	0.0
Mitsuaria	65047	genus	0	5	0	0.0
Corynebacterium ulcerans	65058	species	2534616	4	1	0.0
Gloeothece citriformis PCC 7424	65393	leaf	6554169	2	0	0.0
Actinoalloteichus	65496	genus	0	2	0	0.0
Pseudomonas knackmussii	65741	species	6162905	6	1	0.0
Acetobacter pomorum	65959	species	6161139	5	0	0.0
Pantoea stewartii	66269	species	5314092	1	0	0.0
Streptomyces luteoverticillatus	66425	species	7367863	4	2	0.0
Bacillus clausii KSM-K16	66692	leaf	4303871	2	0	0.0
Propionibacterium freudenreichii subsp. freudenreichii	66712	subspecies	2649166	3	0	0.0
Streptomyces aureoverticillatus	66871	species	9738430	3	2	0.0
Mycolicibacterium alvei	67081	species	6016846	5	1	0.0
Streptomyces cavourensis	67258	species	15214232	9	0	0.0
Streptomyces cinereoruber	67260	species	7516652	2	1	0.0
Streptomyces griseus subsp. griseus	67263	subspecies	7238194	2	0	0.0
Streptomyces alboflavus	67267	species	9967549	8	2	0.0
Streptomyces griseorubiginosus	67304	species	18738405	7	3	0.0
Streptomyces prasinus	67345	species	7647592	6	1	0.0
Edwardsiella ictaluri	67780	species	3812301	5	0	0.0
Thermodesulfobacteria	67799	class	1906882	1	0	0.0
Citrobacter farmeri	67824	species	5715629	2	1	0.0
Citrobacter rodentium	67825	species	5444283	1	0	0.0
Citrobacter werkmanii	67827	species	25023890	2	0	0.0
Kitasatospora albolonga	68173	species	8027788	7	1	0.0
Streptomyces antimycoticus	68175	species	11000615	10	3	0.0
Streptomyces bacillaris	68179	species	7888441	1	0	0.0
Streptomyces cyaneogriseus	68192	species	7762396	1	0	0.0
Streptomyces fungicidicus	68203	species	7667496	6	3	0.0
Streptomyces globosus	68209	species	7535750	7	2	0.0
Streptomyces griseochromogenes	68214	species	10764674	8	4	0.0
Streptomyces pactum	68249	species	8550793	5	3	0.0
Streptomyces spectabilis	68270	species	19312825	16	2	0.0
Mesorhizobium	68287	genus	6950930	6	0	0.0
Thermoanaerobacterales	68295	order	2730087	1	0	0.0
Streptomyces albulus	68570	species	18708619	15	0	0.0
Cupriavidus basilensis	68895	species	8421483	15	1	0.0
Thermales	68933	order	2498247	6	0	0.0
Enterobacter cancerogenus	69218	species	9789085	1	1	0.0
Phyllobacteriaceae	69277	family	6950930	3	0	0.0
Curtobacterium pusillum	69373	species	4541048	3	0	0.0
Caulobacter henricii	69395	species	3957288	1	1	0.0
Moritella yayanosii	69539	species	4433651	1	0	0.0
Desulfuromonadales	69541	order	4166387	22	0	0.0
Cryobacterium	69578	genus	0	5	0	0.0
Sulfurisphaera ohwakuensis	69656	species	2803915	2	1	0.0
Hyphomonadaceae	69657	family	3537971	2	0	0.0
Caulobacter sp. FWC26	69665	species	4869030	3	1	0.0
Caulobacter mirabilis	69666	species	4577265	5	1	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	5141998	6	1	0.0
Azotobacter salinestris	69964	species	5292366	6	1	0.0
Macrococcus	69965	genus	2219737	1	0	0.0
Staphylococcus condimenti	70255	species	8011058	1	0	0.0
Hydrogenophilus	70774	genus	0	2	0	0.0
Pseudomonas plecoglossicida	70775	species	11758774	2	1	0.0
Nodularia spumigena	70799	species	5386612	1	0	0.0
Mesorhizobium amorphae	71433	species	7343952	1	0	0.0
Kocuria palustris	71999	species	2854447	11	1	0.0
Kocuria rhizophila	72000	species	2697540	8	0	0.0
Pseudomonadales	72274	order	7879796	37	0	0.0
Alteromonadaceae	72275	family	4602231	4	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	8	0	0.0
Campylobacteraceae	72294	family	2414389	2	0	0.0
Tessaracoccus	72763	genus	0	12	0	0.0
Aeromonas encheleia	73010	species	4542521	2	1	0.0
Dechloromonas	73029	genus	4501104	1	0	0.0
Streptomyces seoulensis	73044	species	6426245	2	0	0.0
Thermaerobacter	73918	genus	2844696	1	0	0.0
Thermaerobacter marianensis	73919	species	2844696	1	0	0.0
Roseovarius	74030	genus	4203542	1	0	0.0
Antarctobacter heliothermus	74033	species	5331190	2	0	0.0
Maricaulis	74317	genus	3368780	1	0	0.0
Brevundimonas mediterranea	74329	species	3383373	2	1	0.0
Collinsella aerofaciens	74426	species	9209673	12	5	0.0
Prochlorococcus marinus str. MIT 9312	74546	leaf	1709204	1	0	0.0
Frankiaceae	74712	family	7497934	5	0	0.0
Pseudomonas balearica	74829	species	4383480	6	2	0.0
Paraburkholderia caribensis	75105	species	9482704	12	2	0.0
Streptomyces autolyticus	75293	species	10184660	2	0	0.0
Rhodanobacter	75309	genus	0	1	0	0.0
Thiomonas intermedia K12	75379	leaf	3462095	10	5	0.0
Micropruina glycogenica	75385	species	3844677	10	3	0.0
Pseudomonas libanensis	75588	species	6282445	3	1	0.0
Oxalobacteraceae	75682	family	4943362	16	0	0.0
Castellaniella defragrans	75697	species	3952818	4	0	0.0
Rhodocyclaceae	75787	family	4267117	18	0	0.0
Thermocrinis ruber	75906	species	1521037	1	0	0.0
Mannheimia haemolytica	75985	species	2625329	2	0	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	3	2	0.0
Prevotella enoeca	76123	species	2861432	1	1	0.0
Mycetocola	76634	genus	0	1	0	0.0
Roseateles depolymerans	76731	species	5681722	16	4	0.0
Pseudomonas orientalis	76758	species	29710730	8	0	0.0
Pseudomonas monteilii	76759	species	5972603	8	1	0.0
Pseudomonas veronii	76761	species	14157931	4	0	0.0
Solibacillus silvestris	76853	species	3984229	1	1	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4413111	7	1	0.0
Fusobacterium nucleatum subsp. polymorphum	76857	subspecies	7598824	9	3	0.0
Fusobacterium nucleatum subsp. animalis	76859	subspecies	4860157	3	0	0.0
Streptococcus constellatus	76860	species	1954077	48	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	1	0	0.0
Caulobacteraceae	76892	family	4141461	6	0	0.0
Sphingobium herbicidovorans	76947	species	4240798	1	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	2	2	0.0
Scardovia inopinata	78259	species	1797862	1	0	0.0
Pseudomonas mosselii	78327	species	11493253	3	2	0.0
Bifidobacterium gallinarum	78344	species	2414462	12	1	0.0
Pectobacterium odoriferum	78398	species	10033833	2	0	0.0
Streptococcus viridans	78535	species	1998575	19	0	0.0
Asticcacaulis excentricus	78587	species	4308776	3	0	0.0
Paenibacillus chitinolyticus	79263	species	6509090	2	1	0.0
Chitinophaga pinensis	79329	species	9127347	3	1	0.0
Denitrobacterium detoxificans	79604	species	2446250	2	2	0.0
Bacillus clausii	79880	species	4303871	4	0	0.0
Bacillus horikoshii	79883	species	4295882	2	0	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	1	0	0.0
Erwinia pyrifoliae	79967	species	4072846	2	0	0.0
Thioflavicoccus mobilis	80679	species	4137521	2	0	0.0
Haliangium ochraceum	80816	species	9446314	2	0	0.0
Burkholderiales	80840	order	6876513	202	8	0.0
Herbaspirillum rubrisubalbicans	80842	species	5611261	11	1	0.0
Comamonadaceae	80864	family	5361178	156	20	0.0
Delftia	80865	genus	6767514	18	0	0.0
Acidovorax avenae	80867	species	5482170	5	0	0.0
Acidovorax citrulli	80869	species	5352772	44	2	0.0
Treponema brennaborense	81028	species	3055580	1	0	0.0
Entomoplasma melaleucae	81459	species	845295	1	0	0.0
Frateuria aurantia	81475	species	3603458	3	0	0.0
Rhodoferax antarcticus	81479	species	4055436	22	7	0.0
Methylovorus	81682	genus	3082007	4	0	0.0
Rhizobiaceae	82115	family	6287308	8	0	0.0
Streptococcus pluranimalium	82348	species	4311546	4	0	0.0
Paracoccus pantotrophus	82367	species	4409379	3	2	0.0
Microbacterium oxydans	82380	species	7731180	11	3	0.0
Cupriavidus gilardii	82541	species	5578743	3	0	0.0
Cupriavidus pauculus	82633	species	13241952	27	8	0.0
Pseudanabaena sp. PCC 7367	82654	species	4885680	1	1	0.0
Lactobacillus nagelii	82688	species	2547117	1	0	0.0
Pragia fontium	82985	species	8133333	4	1	0.0
Serratia plymuthica	82996	species	5447150	3	1	0.0
Mycobacteroides immunogenum	83262	species	11178626	6	0	0.0
Aminobacter aminovorans	83263	species	6890726	2	2	0.0
gamma proteobacterium HdN1	83406	species	4587455	1	0	0.0
Melittangium boletus	83453	species	9910441	1	0	0.0
Corallococcus	83461	genus	10080619	1	0	0.0
Chlamydia abortus	83555	species	1144377	1	0	0.0
Desulfosarcina ovata	83564	species	16043778	2	1	0.0
Stenotrophomonas nitritireducens	83617	species	4541729	3	0	0.0
Leclercia	83654	genus	0	3	0	0.0
Leclercia adecarboxylata	83655	species	55287920	5	2	0.0
Streptomyces tsukubensis	83656	species	16653528	13	8	0.0
Nocardiopsaceae	83676	family	5543981	10	0	0.0
Thermobifida	83677	genus	3642249	1	0	0.0
Nonomuraea	83681	genus	0	2	0	0.0
Lactobacillus delbrueckii subsp. delbrueckii	83684	subspecies	5833252	2	0	0.0
Kineosporiaceae	83778	family	4956672	10	0	0.0
Methanobrevibacter ruminantium	83816	species	2937203	1	0	0.0
Clostridium aceticum	84022	species	4207037	3	1	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	4	2	0.0
Gordonia alkanivorans	84096	species	4979656	2	0	0.0
Coriobacteriaceae	84107	family	2115681	3	0	0.0
Slackia heliotrinireducens	84110	species	3165038	5	0	0.0
Eggerthella	84111	genus	3632260	1	0	0.0
Eggerthella lenta	84112	species	3632260	2	0	0.0
Gemella sanguinis	84135	species	1796606	46	7	0.0
Magnetospirillum magneticum	84159	species	4967148	4	0	0.0
Microbacterium chocolatum	84292	species	3168630	2	1	0.0
Lysobacter antibioticus	84531	species	11681564	15	3	0.0
Sodalis	84565	genus	4402821	1	0	0.0
Synechococcus sp. WH 8102	84588	species	2434428	2	0	0.0
Verrucosispora	84593	genus	6732271	1	0	0.0
Gordonia polyisoprenivorans	84595	species	5844299	2	0	0.0
Aeromonadaceae	84642	family	5684342	1	0	0.0
Beutenbergia	84756	genus	4669183	1	0	0.0
Beutenbergia cavernae	84757	species	4669183	5	0	0.0
Acidimicrobiia	84992	class	3494169	2	0	0.0
Acidimicrobiales	84993	order	3494169	9	0	0.0
Acidimicrobiaceae	84994	family	2158157	1	0	0.0
Rubrobacteria	84995	class	3225748	5	0	0.0
Rubrobacterales	84996	order	3225748	11	0	0.0
Coriobacteriia	84998	class	2427001	7	0	0.0
Coriobacteriales	84999	order	1903794	9	0	0.0
Sphaerobacterales	85001	order	3993764	1	0	0.0
Micrococcales	85006	order	3827208	145	1	0.0
Corynebacteriales	85007	order	5215365	56	0	0.0
Micromonosporales	85008	order	7309173	1	0	0.0
Propionibacteriales	85009	order	3142856	24	0	0.0
Streptomycetales	85011	order	9677174	4	0	0.0
Streptosporangiales	85012	order	6364076	8	0	0.0
Nocardioidaceae	85015	family	5978097	43	0	0.0
Cellulomonadaceae	85016	family	3971988	7	0	0.0
Promicromonosporaceae	85017	family	3655364	13	0	0.0
Brevibacteriaceae	85019	family	0	3	0	0.0
Dermabacteraceae	85020	family	3614992	5	0	0.0
Intrasporangiaceae	85021	family	3722328	14	0	0.0
Microbacteriaceae	85023	family	4437172	43	0	0.0
Nocardiaceae	85025	family	7002200	13	0	0.0
Gordoniaceae	85026	family	5567155	2	0	0.0
Dietziaceae	85029	family	0	5	0	0.0
Geodermatophilaceae	85030	family	5098918	4	0	0.0
Nakamurellaceae	85031	family	6060298	1	0	0.0
Acidothermaceae	85032	family	2443540	1	0	0.0
Sporichthyaceae	85033	family	0	2	0	0.0
Glycomycetaceae	85034	family	6841557	1	0	0.0
Pseudarthrobacter chlorophenolicus	85085	species	4980870	1	0	0.0
Mannheimia granulomatis	85402	species	2278480	1	0	0.0
Bosea	85413	genus	0	4	0	0.0
Thauera sp. MZ1T	85643	species	4574586	12	2	0.0
Mycolicibacterium monacense	85693	species	6042466	7	2	0.0
Achromobacter xylosoxidans	85698	species	7359146	47	6	0.0
Bartonella tribocorum	85701	species	2642404	1	0	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	82458883	5	0	0.0
Mogibacterium	86331	genus	0	1	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	1	0	0.0
Methanoculleus sp. MAB1	86622	species	2859299	1	0	0.0
Bacillus flexus	86664	species	8123232	3	1	0.0
Bacillus halodurans	86665	species	4202352	2	0	0.0
Aerococcus christensenii	87541	species	1634920	2	1	0.0
Burkholderia multivorans	87883	species	10170089	15	2	0.0
Caulobacter segnis	88688	species	4655622	3	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	411	0	0.0
Natrinema versiforme	88724	species	4674473	1	1	0.0
[Clostridium] hiranonis	89152	species	2521899	3	1	0.0
Hymenobacter	89966	genus	5252070	1	0	0.0
Xanthomonas gardneri	90270	species	11041650	6	2	0.0
Gallionellaceae	90627	family	3127780	7	0	0.0
Staphylococcaceae	90964	family	5113878	4	0	0.0
Bacilli	91061	class	4004361	29	0	0.0
Enterobacterales	91347	order	9150247	32	0	0.0
Mycoplasma anseris	92400	species	750009	1	0	0.0
Streptomyces malaysiensis	92644	species	21414977	9	3	0.0
[Brevibacterium] flavum	92706	species	3340941	1	0	0.0
Aquabacterium	92793	genus	0	6	0	0.0
Ketogulonicigenium vulgare	92945	species	3282752	1	0	0.0
Ketogulonicigenium robustum	92947	species	2713835	1	0	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	1	0	0.0
Sphingomonas koreensis	93064	species	4819238	6	5	0.0
Pandoraea	93217	genus	5429298	12	0	0.0
Pandoraea apista	93218	species	27664360	16	2	0.0
Pandoraea norimbergensis	93219	species	6167370	3	2	0.0
Pandoraea pnomenusa	93220	species	5429298	8	0	0.0
Pandoraea pulmonicola	93221	species	5867621	9	4	0.0
Pandoraea sputorum	93222	species	11486120	7	0	0.0
Edwardsiella hoshinae	93378	species	3811650	3	2	0.0
Roseateles	93681	genus	0	11	0	0.0
Ramlibacter tataouinensis	94132	species	4070193	23	4	0.0
Bordetella petrii	94624	species	5287950	13	2	0.0
Methanosarcinales	94695	order	3916698	1	0	0.0
Burkholderia stabilis	95485	species	16249051	4	2	0.0
Burkholderia cenocepacia	95486	species	7744804	20	4	0.0
Candidatus Saccharibacteria	95818	phylum	0	80	66	0.0
Cupriavidus oxalaticus	96344	species	15265584	19	4	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	3	1	0.0
Thauera chlorobenzoica	96773	species	3735506	12	1	0.0
Vitreoscilla sp. C1	96942	species	2610419	7	1	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	2	0	0.0
Streptococcus dysgalactiae subsp. dysgalactiae	99822	subspecies	2201894	3	2	0.0
Austwickia chelonae	100225	species	3631970	8	3	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	2	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	6	2	0.0
Burkholderia ubonensis	101571	species	7189071	6	2	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	8	0	0.0
Saccharothrix espanaensis	103731	species	9360653	1	0	0.0
Saccharothrix syringae	103733	species	10929570	17	10	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	2	1	0.0
Rhodococcus pyridinivorans	103816	species	5590512	4	1	0.0
Bordetella hinzii	103855	species	63864402	33	5	0.0
Pseudomonas frederiksbergensis	104087	species	18923076	3	1	0.0
Microbacterium foliorum	104336	species	7186924	8	4	0.0
Serratia sp. ATCC 39006	104623	species	9943513	4	0	0.0
Ralstonia mannitolilytica	105219	species	14753983	13	1	0.0
Frankia casuarinae	106370	species	5433628	3	0	0.0
Cupriavidus	106589	genus	8611896	19	0	0.0
Cupriavidus necator	106590	species	11656048	8	1	0.0
Ensifer adhaerens	106592	species	14690474	9	2	0.0
Thioalkalivibrio	106633	genus	3741211	4	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	3	1	0.0
Acinetobacter bereziniae	106648	species	4509124	1	0	0.0
Acinetobacter nosocomialis	106654	species	3824973	1	0	0.0
Methylomonas sp. LW13	107637	species	5233523	3	1	0.0
Opitutus terrae	107709	species	5957605	1	0	0.0
Acinetobacter ursingii	108980	species	3568996	1	1	0.0
Acinetobacter schindleri	108981	species	19805411	2	1	0.0
Leptotrichia trevisanii	109328	species	8459945	62	2	0.0
Mycolicibacterium vanbaalenii	110539	species	6491865	1	0	0.0
Synechococcus sp. CC9605	110662	species	2510659	2	0	0.0
Rathayibacter festucae	110937	species	4359758	10	1	0.0
Actinomyces radicidentis	111015	species	3051613	205	46	0.0
Stanieria cyanosphaera PCC 7437	111780	leaf	5544990	1	1	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	1	1	0.0
Streptococcus australis	113107	species	4090101	90	17	0.0
Mogibacterium diversum	114527	species	1815831	9	2	0.0
Bradyrhizobium sp. ORS 278	114615	species	7456587	2	1	0.0
Halomonas hydrothermalis	115561	species	3933432	1	0	0.0
Bradyrhizobium sp. ORS 285	115808	species	7797098	6	4	0.0
Salmonella enterica subsp. enterica serovar Montevideo	115981	leaf	13902124	1	0	0.0
Micropruina	116071	genus	0	3	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	2	1	0.0
Streptomyces coeruleorubidus	116188	species	9335698	5	3	0.0
Flavobacteriia	117743	class	2877361	1	0	0.0
Sphingobacteriia	117747	class	5001562	2	0	0.0
Chrysiogenetes	118001	class	2928377	1	0	0.0
Methanobacterium congolense	118062	species	2469575	2	0	0.0
Deinococcales	118964	order	3978081	15	0	0.0
Legionellales	118969	order	7707876	2	0	0.0
Methylobacteriaceae	119045	family	7385556	3	0	0.0
Burkholderiaceae	119060	family	8055234	40	0	0.0
Hydrogenophilales	119069	order	0	4	0	0.0
Aerococcus sanguinicola	119206	species	2033849	3	0	0.0
Cupriavidus metallidurans	119219	species	6913352	21	5	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	4	0	0.0
Bacillus sonorensis	119858	species	4832293	3	1	0.0
Propionibacterium australiense	119981	species	3044331	25	4	0.0
Sphingobium cloacae	120107	species	4547566	2	1	0.0
Treponema sp. OMZ 804	120683	species	2980180	106	84	0.0
Roseiflexus	120961	genus	5723298	1	0	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	6	1	0.0
Pectobacterium	122277	genus	5767150	2	0	0.0
Pseudomonas psychrophila	122355	species	5313922	1	1	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	1	0	0.0
Bordetella trematum	123899	species	17741071	19	0	0.0
Ornithinimicrobium	125287	genus	0	9	0	0.0
Beutenbergiaceae	125316	family	4669183	2	0	0.0
Mycolicibacterium doricum	126673	species	4029398	1	0	0.0
Thermotoga sp. RQ2	126740	species	1877693	2	0	0.0
Paenibacillus brasilensis	128574	species	5643381	1	0	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	17	3	0.0
Erysipelotrichaceae	128827	family	1770425	1	0	0.0
Aerococcus urinaehominis	128944	species	1831400	3	1	0.0
Geobacillus	129337	genus	3628949	3	0	0.0
Amycolatopsis keratiniphila	129921	species	8982090	5	1	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	1	0	0.0
Kineococcus radiotolerans	131568	species	4956672	3	0	0.0
Streptomyces alboniger	132473	species	7962786	8	3	0.0
Rhodococcus jostii	132919	species	9702737	1	0	0.0
Alkalilimnicola	133193	genus	3275944	1	0	0.0
Citrobacter youngae	133448	species	9812511	1	0	0.0
Olsenella	133925	genus	2051896	2	0	0.0
Paraburkholderia caledonica	134536	species	7211159	6	3	0.0
Paraburkholderia fungorum	134537	species	9058983	9	3	0.0
Mycolicibacterium goodii	134601	species	7105933	6	3	0.0
Opitutaceae	134623	family	5957605	1	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	19	0	0.0
Nocardia cyriacigeorgica	135487	species	6194645	17	8	0.0
Chromatiales	135613	order	3742874	22	0	0.0
Xanthomonadales	135614	order	17217631	36	0	0.0
Cardiobacteriales	135615	order	1389350	1	0	0.0
Piscirickettsiaceae	135616	family	2536296	3	0	0.0
Methylococcales	135618	order	4384317	2	0	0.0
Oceanospirillales	135619	order	2628861	25	0	0.0
Oceanospirillaceae	135620	family	4135004	1	0	0.0
Pseudomonadaceae	135621	family	8873413	46	0	0.0
Alteromonadales	135622	order	4750860	3	0	0.0
Vibrionales	135623	order	5610112	2	0	0.0
Aeromonadales	135624	order	5684342	5	0	0.0
Pasteurellales	135625	order	2528486	2	0	0.0
Sphingobium amiense	135719	species	4773922	1	1	0.0
Paracoccus kondratievae	135740	species	4228383	2	0	0.0
Leuconostoc kimchii	136609	species	2101787	2	0	0.0
Corynebacterium testudinoris	136857	species	2721226	3	0	0.0
Serratia quinivorans	137545	species	10669693	2	0	0.0
Weissella cibaria	137591	species	22003410	1	0	0.0
Azospirillum sp. B510	137722	leaf	7599738	9	6	0.0
Serratia symbiotica	138074	species	1762765	1	0	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	1	0	0.0
Blastococcus saxobsidens	138336	species	4875340	1	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	6	2	0.0
Dietzia psychralcaliphila	139021	species	3904836	5	1	0.0
Isoptericola variabilis	139208	species	3307740	9	0	0.0
Oleiphilus messinensis	141451	species	6379281	1	1	0.0
Filifactor alocis	143361	species	1931012	8	0	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	87	31	0.0
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	5	0	0.0
[Eubacterium] sulci	143393	species	1739380	2	0	0.0
Methanothermobacter	145260	genus	1695256	4	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	1	1	0.0
Dermacoccaceae	145357	family	2785024	3	0	0.0
Bogoriellaceae	145358	family	0	3	0	0.0
Sanguibacteraceae	145360	family	4253413	1	0	0.0
Rathayibacter toxicus	145458	species	4674320	2	0	0.0
Mycolicibacterium boenickei	146017	species	6585921	4	2	0.0
Corynebacterium simulans	146827	species	5336673	2	0	0.0
Prochlorococcus marinus str. AS9601	146891	leaf	1669886	2	0	0.0
Salinibacter ruber	146919	species	3710123	5	4	0.0
Streptomyces parvulus	146923	species	7766531	5	2	0.0
Azospira	146937	genus	3806980	4	0	0.0
Thiomicrospira cyclica	147268	species	1932455	1	0	0.0
Staphylococcus sciuri subsp. sciuri	147467	subspecies	2811859	1	0	0.0
Paracoccus yeei	147645	species	18808488	4	2	0.0
Lactobacillus iners	147802	species	9837065	11	1	0.0
Paraburkholderia phymatum	148447	species	8676562	2	0	0.0
Streptococcus equi subsp. equi	148942	subspecies	2253416	1	0	0.0
Streptococcus urinalis	149016	species	2144000	3	2	0.0
Salmonella enterica subsp. enterica serovar Enteritidis	149539	leaf	256505626	1	0	0.0
Massilia	149698	genus	0	15	0	0.0
Streptococcus lutetiensis	150055	species	1975547	1	0	0.0
Cupriavidus campinensis	151783	species	6739136	11	1	0.0
Pigmentiphaga	152267	genus	0	3	0	0.0
Lactobacillus parabuchneri	152331	species	2726576	1	1	0.0
Burkholderia ambifaria	152480	species	11349840	1	0	0.0
Burkholderia dolosa	152500	species	6409095	2	0	0.0
Sphingomonas melonis	152682	species	4196755	4	0	0.0
Kozakia baliensis	153496	species	6599181	5	3	0.0
Georgenia	154116	genus	0	9	0	0.0
Fusobacterium nucleatum subsp. vincentii	155615	subspecies	2087706	2	0	0.0
Weissella soli	155866	species	1683184	1	0	0.0
Caulobacter vibrioides	155892	species	4029938	6	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	3	1	0.0
Corynebacterium imitans	156978	species	5130927	4	0	0.0
Leptotrichia wadei	157687	species	7256290	14	2	0.0
Leptotrichia hofstadii	157688	species	2604381	7	4	0.0
Leptotrichia shahii	157691	species	2161166	7	3	0.0
Leptotrichia goodfellowii	157692	species	2290729	2	1	0.0
Kushneria marisflavi	157779	species	3667185	1	0	0.0
Pseudomonas parafulva	157782	species	14986882	4	2	0.0
Cellulosimicrobium	157920	genus	0	9	0	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	2	0	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	2	1	0.0
Cedecea	158483	genus	0	2	0	0.0
Novosphingobium resinovorum	158500	species	6918128	2	1	0.0
Bifidobacterium scardovii	158787	species	3158347	1	0	0.0
Cedecea neteri	158822	species	19970488	7	2	0.0
Enterobacter hormaechei	158836	species	14383200	9	4	0.0
Collimonas fungivorans	158899	species	5186898	4	1	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	7	2	0.0
Enterococcus gilvus	160453	species	3945324	4	1	0.0
Pseudomonas putida KT2440	160488	leaf	6181873	1	0	0.0
Acidihalobacter prosperus	160660	species	3566941	2	2	0.0
Raoultella	160674	genus	5398151	1	0	0.0
Paenibacillus borealis	160799	species	8156808	1	0	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	2	0	0.0
Corynebacterium phocae	161895	species	2791883	4	2	0.0
Corynebacterium camporealensis	161896	species	4901839	3	0	0.0
Corynebacterium singulare	161899	species	2830519	3	1	0.0
Peptoniphilus	162289	genus	0	1	0	0.0
Microbacterium hominis	162426	species	3624793	8	2	0.0
Oerskovia	162491	genus	0	1	0	0.0
Glutamicibacter creatinolyticus	162496	species	3309128	4	0	0.0
Virgibacillus necropolis	163877	species	4337422	2	0	0.0
Weissella koreensis	165096	species	1441470	1	0	0.0
Lentzea	165301	genus	0	1	0	0.0
Sphingobium	165695	genus	4589609	3	0	0.0
Novosphingobium	165696	genus	4682996	1	0	0.0
Sphingopyxis	165697	genus	3373713	1	1	0.0
Anaerococcus	165779	genus	1998633	1	0	0.0
Sporanaerobacter	165812	genus	0	2	0	0.0
Roseburia intestinalis	166486	species	4493348	1	0	0.0
