name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Porphyromonas cangingivalis	36874	species	2404857	1	0	0.0
Nocardia brasiliensis	37326	species	9436348	4	1	0.0
Nocardia farcinica	37329	species	6292344	4	0	0.0
Nocardia nova	37330	species	8348532	1	0	0.0
Nocardia seriolae	37332	species	16426251	12	2	0.0
Dietzia	37914	genus	0	5	0	0.0
Rhodococcus opacus	37919	species	8834939	2	0	0.0
Sinomonas atrocyanea	37927	species	4492204	8	2	0.0
Arthrobacter crystallopoietes	37928	species	5032705	2	1	0.0
Glutamicibacter nicotianae	37929	species	3797724	1	0	0.0
Streptomyces pristinaespiralis	38300	species	8532592	3	2	0.0
Corynebacterium vitaeruminis	38305	species	2931780	3	0	0.0
Shewanella algae	38313	species	20016680	3	1	0.0
Methanococcus maripaludis	39152	species	1760275	1	0	0.0
Anaerobutyricum hallii	39488	species	3515670	1	0	0.0
Mesorhizobium ciceri	39645	species	6785241	1	0	0.0
Mycolicibacterium duvalii	39688	species	5657388	2	1	0.0
Mycobacterium gallinarum	39689	species	6301681	1	0	0.0
Mycolicibacterium moriokaense	39691	species	6225779	2	1	0.0
Mycolicibacterium parafortuitum	39692	species	6044196	1	0	0.0
Mycolicibacterium poriferae	39694	species	5929171	3	1	0.0
Mycolicibacterium tokaiense	39695	species	6328149	2	0	0.0
Veillonella atypica	39777	species	2071952	1	0	0.0
Dialister	39948	genus	0	1	0	0.0
Erythrobacter litoralis	39960	species	3052398	1	0	0.0
Streptococcus equi subsp. zooepidemicus	40041	subspecies	19334008	8	1	0.0
Streptomyces nodosus	40318	species	7772587	4	4	0.0
Stenotrophomonas	40323	genus	4684682	1	0	0.0
Stenotrophomonas maltophilia	40324	species	4684682	14	3	0.0
Sutterella	40544	genus	0	1	0	0.0
Mammalia	40674	class	0	2	0	0.0
Brevundimonas	41275	genus	3445263	1	0	0.0
Brevundimonas vesicularis	41276	species	3345527	2	1	0.0
Bradyrhizobiaceae	41294	family	6811178	1	0	0.0
Rhodospirillaceae	41295	family	4756441	5	0	0.0
Sphingomonadaceae	41297	family	4220148	4	0	0.0
Burkholderia plantarii	41899	species	15977589	2	0	0.0
Actinosynnema pretiosum	42197	species	8340266	6	3	0.0
Streptomyces sampsonii	42239	species	7070328	3	0	0.0
Nitrospira moscoviensis	42253	species	4589485	4	2	0.0
Rubrobacter radiotolerans	42256	species	3267233	1	0	0.0
Ammonifex	42837	genus	2157067	1	0	0.0
Pseudomonas alcaligenes	43263	species	4406305	2	0	0.0
Pseudomonas denitrificans (nomen rejiciendum)	43306	species	6880508	2	0	0.0
Mycobacterium branderi	43348	species	5979623	3	0	0.0
Kutzneria	43356	genus	9874926	1	0	0.0
Kutzneria albida	43357	species	9874926	1	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	1	0.0
Pseudoalteromonas piscicida	43662	species	16061914	1	0	0.0
Brachybacterium	43668	genus	3614992	8	0	0.0
Brachybacterium faecium	43669	species	3614992	3	0	0.0
Rothia mucilaginosa	43675	species	2264603	3	1	0.0
Rhodococcus hoagii	43767	species	5043170	6	2	0.0
Corynebacterium matruchotii	43768	species	2878842	253	248	0.0
Corynebacterium striatum	43770	species	8823163	6	1	0.0
Mycobacterium conspicuum	44010	species	6237139	4	1	0.0
Ferrimonas	44011	genus	4279159	1	0	0.0
Polynucleobacter	44013	genus	1859979	1	0	0.0
Thauera aromatica K172	44139	leaf	3711792	2	0	0.0
Nitrosomonas ureae	44577	species	3307820	1	0	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	3	0	0.0
Capnocytophaga haemolytica	45243	species	5376983	2	0	0.0
Streptomyces griseoviridis	45398	species	8963414	3	1	0.0
Streptococcus cristatus	45634	species	2071225	42	0	0.0
Mycolicibacterium hassiacum	46351	species	5269097	1	0	0.0
Leptolyngbya	47251	genus	6946868	1	0	0.0
Hydrogenophaga	47420	genus	0	2	0	0.0
Hydrogenophaga pseudoflava	47421	species	4905973	2	0	0.0
Lautropia mirabilis	47671	species	3172010	63	57	0.0
Bacteroides caccae	47678	species	4570803	1	0	0.0
Lactobacillus rhamnosus	47715	species	3984358	2	0	0.0
Streptomyces olivaceus	47716	species	8180260	1	0	0.0
Bibersteinia trehalosi	47735	species	2411529	1	0	0.0
Streptomyces lydicus	47763	species	34877721	13	2	0.0
Micromonospora aurantiaca	47850	species	7025559	2	0	0.0
Pseudomonas azotoformans	47878	species	20325252	1	1	0.0
Pseudomonas fulva	47880	species	4920769	2	1	0.0
Pseudomonas synxantha	47883	species	45801379	2	2	0.0
Pseudomonas taetrolens	47884	species	9811443	2	0	0.0
Pseudomonas oryzihabitans	47885	species	10099269	1	0	0.0
Guyparkeria halophila	47960	species	2594469	2	1	0.0
Mycoplasma pullorum	48003	species	1007172	1	1	0.0
Microbulbifer hydrolyticus	48074	species	4209307	1	1	0.0
Verrucomicrobiales	48461	order	2664102	3	0	0.0
Streptomyces viridifaciens	48665	species	7757877	9	0	0.0
Ralstonia	48736	genus	5694356	1	0	0.0
Rubrobacter xylanophilus	49319	species	3225748	1	1	0.0
Flavobacteriaceae	49546	family	3488032	1	0	0.0
Vibrio diabolicus	50719	species	15731576	1	1	0.0
Dehalobacterium formicoaceticum	51515	species	3766545	1	1	0.0
Tetragenococcus halophilus	51669	species	2562720	1	1	0.0
Prevotella dentalis	52227	species	3350206	1	0	0.0
Lactobacillus gallinarum	52242	species	2374782	1	0	0.0
Actinomyces howellii	52771	species	3148934	116	29	0.0
Schaalia meyeri	52773	species	2049088	61	27	0.0
Actinomyces slackii	52774	species	3220508	133	28	0.0
Polaribacter	52959	genus	0	1	0	0.0
Intrasporangium calvum	53358	species	4024382	7	0	0.0
Mycobacterium heidelbergense	53376	species	5050576	2	0	0.0
Pseudomonas citronellolis	53408	species	14631203	2	1	0.0
Nocardiopsis alba	53437	species	5848211	2	0	0.0
Eubacterium callanderi	53442	species	4316707	3	0	0.0
Janibacter	53457	genus	0	2	0	0.0
Janibacter limosus	53458	species	3545254	5	2	0.0
Mycolicibacterium mageritense	53462	species	8006721	3	3	0.0
Acidimicrobium ferrooxidans	53635	species	2158157	1	0	0.0
Peptoniphilus harei	54005	species	1739102	1	1	0.0
Peptoniphilus ivorii	54006	species	1587771	2	2	0.0
Methanolacinia petrolearia	54120	species	2843290	1	0	0.0
Streptomyces venezuelae	54571	species	8223505	38	13	0.0
Salmonella bongori	54736	species	4511307	1	0	0.0
Erwinia persicina	55211	species	5070450	1	1	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	2	0	0.0
Magnetospirillum gryphiswaldense	55518	species	4260768	3	0	0.0
Dehalobacter restrictus	55583	species	2943336	1	0	0.0
Vibrio anguillarum	55601	species	4084966	1	0	0.0
Xanthomonas hortorum	56454	species	10396725	3	0	0.0
Rhizobium gallicum	56730	species	7474202	1	0	0.0
Thermus brockianus	56956	species	2388273	1	0	0.0
Thermus oshimai	56957	species	2401329	1	0	0.0
Pseudodesulfovibrio profundus	57320	species	4217908	3	0	0.0
Kocuria	57493	genus	2697540	4	0	0.0
Kytococcus	57499	genus	2785024	2	0	0.0
Tsukamurella tyrosinosolvens	57704	species	9783610	8	1	0.0
Halomicrobium mukohataei	57705	species	3332349	1	0	0.0
Burkholderia thailandensis	57975	species	7411824	3	1	0.0
Streptomyces lavendulae subsp. lavendulae	58340	subspecies	8932792	2	1	0.0
Streptomyces platensis	58346	species	8501012	6	1	0.0
Salmonella enterica subsp. diarizonae	59204	subspecies	29700323	4	0	0.0
Methanobacterium subterraneum	59277	species	5022042	1	0	0.0
Blastochloris	59282	genus	0	2	0	0.0
Actinotignum schaalii	59505	species	2159306	6	3	0.0
Rathayibacter iranicus	59737	species	3436894	2	1	0.0
Pantoea dispersa	59814	species	9115642	2	0	0.0
Synechococcus sp. WH 8101	59932	species	2630292	1	0	0.0
Burkholderia pyrrocinia	60550	species	15965745	2	0	0.0
Phaeobacter gallaeciensis	60890	species	4540155	7	0	0.0
Sanguibacter	60919	genus	4253413	1	0	0.0
Sanguibacter keddieii	60920	species	4253413	1	0	0.0
Dehalococcoides mccartyi	61435	species	1412881	1	0	0.0
Paenibacillus mucilaginosus	61624	species	8740689	3	0	0.0
Enterobacter asburiae	61645	species	4561905	1	0	0.0
Pluralibacter gergoviae	61647	species	16305844	2	0	0.0
Serratia rubidaea	61652	species	25132096	1	0	0.0
Shewanella baltica	62322	species	5379488	1	0	0.0
Azoarcus sp. BH72	62928	species	4376040	2	0	0.0
Synechococcus sp. CC9311	64471	species	2606748	1	1	0.0
Mycobacterium lepraemurium	64667	species	4050523	1	0	0.0
Mitsuaria	65047	genus	0	3	0	0.0
Halothece sp. PCC 7418	65093	species	4179170	1	1	0.0
Actinoalloteichus	65496	genus	0	1	0	0.0
Pseudomonas knackmussii	65741	species	6162905	1	0	0.0
Streptomyces luteoverticillatus	66425	species	7367863	2	1	0.0
Propionibacterium freudenreichii subsp. freudenreichii	66712	subspecies	2649166	2	0	0.0
Streptomyces aureoverticillatus	66871	species	9738430	5	1	0.0
Mycolicibacterium alvei	67081	species	6016846	2	1	0.0
Streptomyces cavourensis	67258	species	15214232	5	0	0.0
Streptomyces cinereoruber	67260	species	7516652	2	0	0.0
Streptomyces griseus subsp. griseus	67263	subspecies	7238194	1	0	0.0
Streptomyces alboflavus	67267	species	9967549	4	0	0.0
Streptomyces griseorubiginosus	67304	species	18738405	10	5	0.0
Streptomyces prasinus	67345	species	7647592	1	0	0.0
Streptomyces viridosporus	67581	species	7280536	1	0	0.0
Kitasatospora albolonga	68173	species	8027788	6	0	0.0
Streptomyces antimycoticus	68175	species	11000615	2	2	0.0
Streptomyces fungicidicus	68203	species	7667496	4	2	0.0
Streptomyces globosus	68209	species	7535750	5	3	0.0
Streptomyces griseochromogenes	68214	species	10764674	5	3	0.0
Streptomyces pactum	68249	species	8550793	4	2	0.0
Streptomyces spectabilis	68270	species	19312825	9	1	0.0
Mesorhizobium	68287	genus	6950930	1	0	0.0
Thermoanaerobacterales	68295	order	2730087	3	0	0.0
Deferribacteres	68337	class	2627038	1	0	0.0
Streptomyces albulus	68570	species	18708619	2	0	0.0
Cupriavidus basilensis	68895	species	8421483	2	1	0.0
Thermales	68933	order	2498247	2	0	0.0
Phyllobacteriaceae	69277	family	6950930	2	0	0.0
Curtobacterium pusillum	69373	species	4541048	4	2	0.0
Desulfuromonadales	69541	order	4166387	6	0	0.0
Caulobacter sp. FWC26	69665	species	4869030	1	1	0.0
Azotobacter salinestris	69964	species	5292366	2	0	0.0
Pseudomonas plecoglossicida	70775	species	11758774	1	0	0.0
Mesorhizobium amorphae	71433	species	7343952	1	0	0.0
Kocuria palustris	71999	species	2854447	3	0	0.0
Kocuria rhizophila	72000	species	2697540	2	0	0.0
Thiotrichales	72273	order	3605289	1	0	0.0
Pseudomonadales	72274	order	7879796	24	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	1	0	0.0
Campylobacteraceae	72294	family	2414389	2	0	0.0
Tessaracoccus	72763	genus	0	6	0	0.0
Streptomyces seoulensis	73044	species	6426245	6	3	0.0
Thermaerobacter marianensis	73919	species	2844696	2	0	0.0
Brevundimonas mediterranea	74329	species	3383373	1	1	0.0
Collinsella aerofaciens	74426	species	9209673	32	2	0.0
Frankiaceae	74712	family	7497934	2	0	0.0
Pseudomonas balearica	74829	species	4383480	1	1	0.0
Paraburkholderia caribensis	75105	species	9482704	1	0	0.0
Thiomonas intermedia K12	75379	leaf	3462095	3	2	0.0
Micropruina glycogenica	75385	species	3844677	4	2	0.0
Oxalobacteraceae	75682	family	4943362	3	0	0.0
Rhodocyclaceae	75787	family	4267117	4	0	0.0
Mannheimia haemolytica	75985	species	2625329	1	0	0.0
Prevotella enoeca	76123	species	2861432	4	2	0.0
Vibrio rumoiensis	76258	species	4207152	1	0	0.0
Pseudomonas orientalis	76758	species	29710730	1	0	0.0
Pseudomonas veronii	76761	species	14157931	3	2	0.0
Actinobaculum	76833	genus	0	1	0	0.0
Fusobacterium nucleatum subsp. nucleatum	76856	subspecies	4413111	1	1	0.0
Streptococcus constellatus	76860	species	1954077	9	0	0.0
Pseudomonas putida GB-1	76869	leaf	6078430	1	0	0.0
Caulobacteraceae	76892	family	4141461	1	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	1	1	0.0
Pseudomonas mosselii	78327	species	11493253	4	1	0.0
Bifidobacterium gallinarum	78344	species	2414462	3	1	0.0
Pectobacterium odoriferum	78398	species	10033833	1	1	0.0
Streptococcus viridans	78535	species	1998575	2	0	0.0
Asticcacaulis excentricus	78587	species	4308776	1	1	0.0
Paenibacillus chitinolyticus	79263	species	6509090	1	1	0.0
Chitinophaga pinensis	79329	species	9127347	4	1	0.0
Denitrobacterium detoxificans	79604	species	2446250	1	0	0.0
Burkholderiales	80840	order	6876513	44	0	0.0
Comamonadaceae	80864	family	5361178	12	1	0.0
Delftia	80865	genus	6767514	1	0	0.0
Acidovorax citrulli	80869	species	5352772	5	1	0.0
Thermanaerovibrio	81461	genus	1848474	1	0	0.0
Rhodoferax antarcticus	81479	species	4055436	2	1	0.0
Rhizobiaceae	82115	family	6287308	6	0	0.0
Streptococcus pluranimalium	82348	species	4311546	2	0	0.0
Paracoccus pantotrophus	82367	species	4409379	3	1	0.0
Microbacterium oxydans	82380	species	7731180	3	0	0.0
Cupriavidus pauculus	82633	species	13241952	3	2	0.0
Leminorella	82980	genus	0	1	0	0.0
Mycobacteroides immunogenum	83262	species	11178626	2	0	0.0
Aminobacter aminovorans	83263	species	6890726	1	0	0.0
Corallococcus	83461	genus	10080619	1	0	0.0
Desulfosarcina ovata	83564	species	16043778	3	1	0.0
Luteimonas	83614	genus	0	1	0	0.0
Leclercia	83654	genus	0	2	0	0.0
Leclercia adecarboxylata	83655	species	55287920	3	0	0.0
Streptomyces tsukubensis	83656	species	16653528	6	3	0.0
Nocardiopsaceae	83676	family	5543981	4	0	0.0
Nonomuraea	83681	genus	0	3	0	0.0
Kineosporiaceae	83778	family	4956672	5	0	0.0
Pseudoclostridium thermosuccinogenes	84032	species	4731216	1	0	0.0
Gordonia alkanivorans	84096	species	4979656	2	0	0.0
Slackia heliotrinireducens	84110	species	3165038	6	0	0.0
Eggerthella	84111	genus	3632260	1	0	0.0
Eggerthella lenta	84112	species	3632260	5	2	0.0
Cryptobacterium curtum	84163	species	1617804	1	0	0.0
Microbacterium chocolatum	84292	species	3168630	4	0	0.0
Lysobacter antibioticus	84531	species	11681564	1	1	0.0
Sphingobacteriaceae	84566	family	5001562	1	0	0.0
Beutenbergia cavernae	84757	species	4669183	6	0	0.0
Acidimicrobiia	84992	class	3494169	1	0	0.0
Acidimicrobiales	84993	order	3494169	12	0	0.0
Rubrobacteria	84995	class	3225748	2	0	0.0
Rubrobacterales	84996	order	3225748	10	0	0.0
Coriobacteriia	84998	class	2427001	12	0	0.0
Coriobacteriales	84999	order	1903794	10	0	0.0
Bifidobacteriales	85004	order	2593741	2	0	0.0
Micrococcales	85006	order	3827208	84	0	0.0
Corynebacteriales	85007	order	5215365	30	0	0.0
Propionibacteriales	85009	order	3142856	8	0	0.0
Pseudonocardiales	85010	order	9441254	2	0	0.0
Streptomycetales	85011	order	9677174	5	0	0.0
Streptosporangiales	85012	order	6364076	3	0	0.0
Nocardioidaceae	85015	family	5978097	25	0	0.0
Cellulomonadaceae	85016	family	3971988	3	0	0.0
Promicromonosporaceae	85017	family	3655364	4	0	0.0
Dermatophilaceae	85018	family	0	1	0	0.0
Intrasporangiaceae	85021	family	3722328	5	0	0.0
Microbacteriaceae	85023	family	4437172	20	0	0.0
Nocardiaceae	85025	family	7002200	4	0	0.0
Gordoniaceae	85026	family	5567155	2	0	0.0
Dietziaceae	85029	family	0	3	0	0.0
Geodermatophilaceae	85030	family	5098918	6	0	0.0
Nakamurellaceae	85031	family	6060298	2	0	0.0
Sporichthyaceae	85033	family	0	1	0	0.0
Allochromatium	85072	genus	3669074	1	0	0.0
Thermochromatium	85073	genus	2958290	1	0	0.0
Thauera sp. MZ1T	85643	species	4574586	4	1	0.0
Mycolicibacterium monacense	85693	species	6042466	1	0	0.0
Achromobacter xylosoxidans	85698	species	7359146	21	3	0.0
Pseudomonas chlororaphis subsp. aurantiaca	86192	subspecies	82458883	6	1	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	1	0	0.0
Bacillus flexus	86664	species	8123232	2	0	0.0
Aerococcus christensenii	87541	species	1634920	1	1	0.0
Burkholderia multivorans	87883	species	10170089	12	0	0.0
Modestobacter	88138	genus	0	1	0	0.0
Neisseria elongata subsp. glycolytica	88719	subspecies	2249415	8	0	0.0
Natrinema versiforme	88724	species	4674473	1	1	0.0
Lactobacillus acidipiscis	89059	species	2607423	1	0	0.0
Corynebacterium terpenotabidum	89154	species	2751233	2	0	0.0
Oligella urethralis	90245	species	2511315	1	1	0.0
Xanthomonas gardneri	90270	species	11041650	1	0	0.0
Bacilli	91061	class	4004361	18	0	0.0
Enterobacterales	91347	order	9150247	5	0	0.0
Streptomyces malaysiensis	92644	species	21414977	2	0	0.0
Ketogulonicigenium robustum	92947	species	2713835	1	0	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	1	0	0.0
Sphingomonas koreensis	93064	species	4819238	1	0	0.0
Pandoraea	93217	genus	5429298	2	0	0.0
Pandoraea apista	93218	species	27664360	1	1	0.0
Pandoraea pnomenusa	93220	species	5429298	1	0	0.0
Pandoraea pulmonicola	93221	species	5867621	1	1	0.0
Edwardsiella hoshinae	93378	species	3811650	2	1	0.0
Ramlibacter tataouinensis	94132	species	4070193	6	4	0.0
Bordetella petrii	94624	species	5287950	2	0	0.0
Burkholderia stabilis	95485	species	16249051	7	2	0.0
Burkholderia cenocepacia	95486	species	7744804	8	1	0.0
Candidatus Saccharibacteria	95818	phylum	0	31	25	0.0
Cupriavidus oxalaticus	96344	species	15265584	2	1	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	1	0	0.0
Thauera chlorobenzoica	96773	species	3735506	2	0	0.0
arsenite-oxidising bacterium NT-25	97707	species	4737957	1	0	0.0
Buchnera aphidicola (Tuberolachnus salignus)	98804	leaf	430464	1	0	0.0
Austwickia chelonae	100225	species	3631970	5	2	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	8	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	6	2	0.0
Burkholderia ubonensis	101571	species	7189071	2	0	0.0
Actinosynnema pretiosum subsp. pretiosum	103721	subspecies	8340266	5	1	0.0
Saccharothrix espanaensis	103731	species	9360653	2	0	0.0
Saccharothrix syringae	103733	species	10929570	5	2	0.0
Rhodococcus pyridinivorans	103816	species	5590512	3	1	0.0
Bordetella hinzii	103855	species	63864402	10	0	0.0
Microbacterium foliorum	104336	species	7186924	7	0	0.0
Ralstonia mannitolilytica	105219	species	14753983	4	0	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	1	0	0.0
Frankia casuarinae	106370	species	5433628	5	2	0.0
Cupriavidus	106589	genus	8611896	2	0	0.0
Cupriavidus necator	106590	species	11656048	2	1	0.0
Ensifer adhaerens	106592	species	14690474	1	0	0.0
Thioalkalivibrio	106633	genus	3741211	1	0	0.0
Thioalkalivibrio versutus	106634	species	2969361	1	0	0.0
Leptotrichia trevisanii	109328	species	8459945	11	1	0.0
Synechococcus sp. CC9605	110662	species	2510659	1	1	0.0
Rathayibacter festucae	110937	species	4359758	6	0	0.0
Actinomyces radicidentis	111015	species	3051613	146	37	0.0
Streptococcus australis	113107	species	4090101	16	6	0.0
Mogibacterium diversum	114527	species	1815831	5	4	0.0
Haloferax alexandrinus	114529	species	3706983	1	0	0.0
Alkaliphilus	114627	genus	4026562	1	0	0.0
Micropruina	116071	genus	0	2	0	0.0
Caloranaerobacter azorensis	116090	species	2539490	3	1	0.0
Streptomyces coeruleorubidus	116188	species	9335698	1	1	0.0
Flavobacteriia	117743	class	2877361	1	0	0.0
Sphingobacteriia	117747	class	5001562	1	0	0.0
Methanobacterium congolense	118062	species	2469575	2	0	0.0
Deinococcales	118964	order	3978081	6	0	0.0
Methylobacteriaceae	119045	family	7385556	1	0	0.0
Burkholderiaceae	119060	family	8055234	4	0	0.0
Cupriavidus metallidurans	119219	species	6913352	3	1	0.0
Streptococcus dysgalactiae subsp. equisimilis	119602	subspecies	22009311	2	0	0.0
Propionibacterium australiense	119981	species	3044331	32	5	0.0
Treponema sp. OMZ 804	120683	species	2980180	29	23	0.0
Pseudarthrobacter sulfonivorans	121292	species	5056151	1	0	0.0
Bordetella trematum	123899	species	17741071	1	0	0.0
Ornithinimicrobium	125287	genus	0	3	0	0.0
Mycolicibacterium doricum	126673	species	4029398	1	0	0.0
Paenibacillus brasilensis	128574	species	5643381	2	2	0.0
Stenotrophomonas acidaminiphila	128780	species	7799161	2	1	0.0
Erysipelotrichaceae	128827	family	1770425	1	0	0.0
Aerococcus urinaehominis	128944	species	1831400	1	1	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	1	0	0.0
Geobacillus	129337	genus	3628949	1	1	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	1	0	0.0
Amycolatopsis keratiniphila	129921	species	8982090	2	2	0.0
Kineococcus radiotolerans	131568	species	4956672	4	0	0.0
Desulfomicrobium orale	132132	species	2783374	2	0	0.0
Rhodococcus jostii	132919	species	9702737	1	0	0.0
Citrobacter youngae	133448	species	9812511	1	0	0.0
Olsenella	133925	genus	2051896	2	0	0.0
Olsenella uli	133926	species	2051896	1	0	0.0
Paraburkholderia fungorum	134537	species	9058983	2	1	0.0
Mycolicibacterium goodii	134601	species	7105933	1	0	0.0
Opitutaceae	134623	family	5957605	1	0	0.0
Actinoplanes sp. SE50/110	134676	species	18480017	8	1	0.0
Ureaplasma parvum	134821	species	987572	1	0	0.0
Nocardia cyriacigeorgica	135487	species	6194645	12	2	0.0
Chromatiales	135613	order	3742874	10	0	0.0
Xanthomonadales	135614	order	17217631	13	0	0.0
Oceanospirillales	135619	order	2628861	9	0	0.0
Oceanospirillaceae	135620	family	4135004	1	0	0.0
Pseudomonadaceae	135621	family	8873413	2	0	0.0
Alteromonadales	135622	order	4750860	3	0	0.0
Vibrionales	135623	order	5610112	1	0	0.0
Aeromonadales	135624	order	5684342	1	0	0.0
Sphingobium amiense	135719	species	4773922	3	1	0.0
Paracoccus kondratievae	135740	species	4228383	2	1	0.0
Corynebacterium testudinoris	136857	species	2721226	2	0	0.0
Weissella cibaria	137591	species	22003410	1	1	0.0
Azospirillum sp. B510	137722	leaf	7599738	1	1	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	1	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	2	2	0.0
Dietzia psychralcaliphila	139021	species	3904836	1	1	0.0
Isoptericola variabilis	139208	species	3307740	2	0	0.0
Filifactor alocis	143361	species	1931012	2	0	0.0
Fusobacterium necrophorum subsp. funduliforme	143387	subspecies	6710481	34	14	0.0
Fusobacterium necrophorum subsp. necrophorum	143388	subspecies	2678415	1	0	0.0
[Eubacterium] sulci	143393	species	1739380	1	0	0.0
Methanothermobacter	145260	genus	1695256	5	0	0.0
Methanothermobacter wolfeii	145261	species	1686891	3	1	0.0
Dermacoccaceae	145357	family	2785024	2	0	0.0
Bogoriellaceae	145358	family	0	2	0	0.0
Sanguibacteraceae	145360	family	4253413	1	0	0.0
Rathayibacter toxicus	145458	species	4674320	1	1	0.0
Mycolicibacterium boenickei	146017	species	6585921	4	2	0.0
Acetobacter orientalis	146474	species	3214967	1	0	0.0
Salinibacter ruber	146919	species	3710123	2	2	0.0
Streptomyces parvulus	146923	species	7766531	1	0	0.0
Azospira	146937	genus	3806980	1	0	0.0
Paracoccus yeei	147645	species	18808488	5	0	0.0
Massilia	149698	genus	0	2	0	0.0
Finegoldia	150022	genus	1986740	1	0	0.0
Burkholderia dolosa	152500	species	6409095	2	0	0.0
Kozakia baliensis	153496	species	6599181	1	0	0.0
Georgenia	154116	genus	0	9	0	0.0
Thioflavicoccus	156885	genus	4137521	2	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	1	0	0.0
Corynebacterium imitans	156978	species	5130927	4	0	0.0
Leptotrichia wadei	157687	species	7256290	1	0	0.0
Leptotrichia hofstadii	157688	species	2604381	3	0	0.0
Leptotrichia shahii	157691	species	2161166	1	0	0.0
Leptotrichia goodfellowii	157692	species	2290729	1	1	0.0
Pseudomonas cremoricolorata	157783	species	4780403	1	1	0.0
Cellulosimicrobium	157920	genus	0	3	0	0.0
Novosphingobium resinovorum	158500	species	6918128	2	1	0.0
Cedecea neteri	158822	species	19970488	2	0	0.0
Enterobacter hormaechei	158836	species	14383200	1	0	0.0
Megamonas	158846	genus	0	1	0	0.0
Collimonas fungivorans	158899	species	5186898	1	0	0.0
Acidihalobacter prosperus	160660	species	3566941	1	0	0.0
Anaeromyxobacter dehalogenans	161493	species	5021404	1	0	0.0
Corynebacterium phocae	161895	species	2791883	1	1	0.0
Corynebacterium camporealensis	161896	species	4901839	2	0	0.0
Corynebacterium singulare	161899	species	2830519	1	0	0.0
Paenibacillus naphthalenovorans	162209	species	5200139	2	0	0.0
Microbacterium hominis	162426	species	3624793	5	1	0.0
Oerskovia	162491	genus	0	1	0	0.0
Glutamicibacter creatinolyticus	162496	species	3309128	4	0	0.0
Lentzea	165301	genus	0	1	0	0.0
Sphingopyxis	165697	genus	3373713	1	0	0.0
Bradyrhizobium sp. ORS 3257	167468	species	8156021	1	1	0.0
Laribacter	168470	genus	3169329	1	0	0.0
Salinispora	168694	genus	5484846	1	0	0.0
Salinispora tropica	168695	species	5183331	1	0	0.0
Citricoccus	169133	genus	0	1	0	0.0
Paraburkholderia hospita	169430	species	22344267	3	0	0.0
Mycobacterium lacus	169765	species	5092988	2	1	0.0
Streptococcus pneumoniae TIGR4	170187	leaf	2160842	1	0	0.0
Halomicronema	170610	genus	5577845	1	0	0.0
Tistrella mobilis	171437	species	6512983	1	0	0.0
Bacteroidales	171549	order	4023340	7	1	0.0
Prevotellaceae	171552	family	3146293	1	0	0.0
Sulfuriferula plumbiphila	171865	species	3452774	1	0	0.0
Rothia aeria	172042	species	2588680	2	1	0.0
Ramlibacter	174951	genus	4070193	1	0	0.0
Desulfobacterium autotrophicum HRM2	177437	leaf	5657782	3	0	0.0
Leptospirillum ferriphilum	178606	species	2368371	1	0	0.0
Oscillatoria nigro-viridis PCC 7112	179408	leaf	8272254	1	0	0.0
Alicycliphilus denitrificans	179636	species	4953232	2	0	0.0
Delftia tsuruhatensis	180282	species	13906734	6	1	0.0
Morganella morganii subsp. morganii	180434	subspecies	7872494	1	0	0.0
Bacillus thuringiensis serovar coreanensis	180843	leaf	6286121	1	0	0.0
Schaalia cardiffensis	181487	species	2230588	13	0	0.0
Desulfococcus oleovorans	181663	species	3944167	2	0	0.0
Pseudodesulfovibrio aespoeensis	182210	species	3629109	1	0	0.0
Deinococcaceae	183710	family	4067791	2	0	0.0
Thermoprotei	183924	class	2043274	1	0	0.0
Halobacteria	183963	class	4030072	9	0	0.0
Thermococci	183968	class	2048998	1	0	0.0
Corallococcus coralloides	184914	species	10080619	2	0	0.0
Xylanimonas	186188	genus	3831380	5	0	0.0
Xylanimonas cellulosilytica	186189	species	3831380	4	0	0.0
Microvirga	186650	genus	0	1	0	0.0
Clostridia	186801	class	3865984	13	0	0.0
Clostridiales	186802	order	4215646	22	0	0.0
Lachnospiraceae	186803	family	4283801	3	0	0.0
Thermoanaerobacteraceae	186814	family	2791510	1	0	0.0
Bacillaceae	186817	family	5940148	2	0	0.0
Paenibacillaceae	186822	family	7408137	1	0	0.0
Lactobacillales	186826	order	2792041	5	0	0.0
