name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Rhodopseudomonas palustris CGA009	258594	leaf	5467640	1	0	0.0
Kangiella	261963	genus	2852073	2	0	0.0
Janibacter melonis	262209	species	3481073	2	0	0.0
Lysobacter gummosus	262324	species	6056618	2	2	0.0
Verrucosispora maris AB-18-032	263358	leaf	6732271	4	2	0.0
Streptomyces hygroscopicus subsp. limoneus	264445	subspecies	10537932	1	0	0.0
Trichormus variabilis	264691	species	7100882	1	0	0.0
Bacillus muralis	264697	species	5007018	1	0	0.0
[Pseudomonas] mesoacidophila	265293	species	7840830	1	0	0.0
Serinicoccus	265976	genus	3420275	2	0	0.0
Rubrobacter xylanophilus DSM 9941	266117	leaf	3225748	1	1	0.0
Paraburkholderia xenovorans LB400	266265	leaf	19434089	1	1	0.0
Sinorhizobium meliloti 1021	266834	leaf	6691694	1	0	0.0
Kineococcus radiotolerans SRS30216 = ATCC BAA-149	266940	leaf	4956672	7	4	0.0
Erythrobacter seohaensis	266951	species	2942673	1	1	0.0
Cutibacterium acnes KPA171202	267747	leaf	2560265	1	0	0.0
Methanosarcina barkeri str. Fusaro	269797	leaf	4873766	1	0	0.0
Geobacter metallireducens GS-15	269799	leaf	4011182	1	1	0.0
Burkholderia thailandensis E264	271848	leaf	13446071	1	0	0.0
Aggregatibacter actinomycetemcomitans HK1651	272556	leaf	2105503	4	0	0.0
Methylorubrum extorquens AM1	272630	leaf	13003629	1	1	0.0
Rhodobacter capsulatus SB 1003	272942	leaf	3871920	1	0	0.0
Caldanaerobacter subterraneus subsp. tengcongensis MB4	273068	leaf	2689445	1	1	0.0
Brevibacterium aurantiacum	273384	species	25280067	3	2	0.0
Mycolicibacterium gilvum Spyr1	278137	leaf	5783292	1	0	0.0
Streptomyces ambofaciens ATCC 23877	278992	leaf	8393598	3	1	0.0
Collimonas arenae	279058	species	15078336	2	0	0.0
Collimonas pratensis	279113	species	11315924	2	0	0.0
Microcella alkaliphila	279828	species	2702837	2	0	0.0
Nocardiopsis gilva	280236	species	6142152	3	0	0.0
Leifsonia xyli subsp. xyli str. CTCB07	281090	leaf	2584158	1	0	0.0
[Bacillus thuringiensis] serovar konkukian str. 97-27	281309	leaf	5314794	1	0	0.0
Phenylobacterium zucineum	284016	species	4379231	1	0	0.0
Streptomyces rubrolavendulae	285473	species	6543262	2	0	0.0
Streptomyces asterosporus	285570	species	7766581	2	1	0.0
Anaeromyxobacter dehalogenans 2CP-C	290397	leaf	5013479	2	2	0.0
Chromohalobacter salexigens DSM 3043	290398	leaf	3696649	2	2	0.0
Arthrobacter sp. FB24	290399	species	5070478	1	1	0.0
Jannaschia sp. CCS1	290400	species	4404049	1	1	0.0
Borreliella bavariensis PBi	290434	leaf	2266773	1	0	0.0
Ruegeria sp. TM1040	292414	species	4153699	1	1	0.0
Thiobacillus denitrificans ATCC 25259	292415	leaf	2909809	2	2	0.0
Anaerolineales	292629	order	3532378	1	0	0.0
Flavonifractor plautii	292800	species	7803870	8	2	0.0
Sphingopyxis sp. 113P3	292913	species	4664213	1	0	0.0
Alkaliphilus metalliredigens QYMF	293826	leaf	4929566	1	0	0.0
Methanobrevibacter olleyae	294671	species	2201192	33	18	0.0
Polaromonas sp. JS666	296591	species	5898676	1	0	0.0
Desulfovibrio carbinolicus	296842	species	4688868	1	0	0.0
Legionella pneumophila str. Paris	297246	leaf	3635495	1	0	0.0
Frankia sp. EAN1pec	298653	species	8982042	2	1	0.0
Frankia inefficax	298654	species	8815781	1	0	0.0
Tateyamaria omphalii	299262	species	4315457	1	0	0.0
Microbacterium paludicola	300019	species	3410829	1	0	0.0
Roseburia hominis	301301	species	3592125	2	0	0.0
Catenulispora acidiphila	304895	species	10467782	3	0	0.0
Gloeobacterales	307595	order	4691905	1	0	0.0
Thermomicrobium roseum DSM 5159	309801	leaf	2920744	2	1	0.0
Trueperella bialowiezensis	312285	species	2043249	2	1	0.0
Maribacter sp. HTCC2170	313603	species	3868304	1	0	0.0
Erythrobacter litoralis HTCC2594	314225	leaf	3052398	1	1	0.0
Alteromonas mediterranea	314275	species	4603045	1	0	0.0
Pseudoxanthomonas suwonensis	314722	species	3419049	1	0	0.0
Rhodopseudomonas palustris BisA53	316055	leaf	5505494	1	0	0.0
Rhodopseudomonas palustris BisB18	316056	leaf	5513844	1	1	0.0
Geobacter daltonii FRC-32	316067	leaf	4304501	1	0	0.0
Leadbetterella byssophila	316068	species	4059653	1	0	0.0
Streptomyces peucetius subsp. caesius ATCC 27952	316280	leaf	8023114	1	1	0.0
Streptomyces noursei ATCC 11455	316284	leaf	9815884	1	1	0.0
Methylibium	316612	genus	4643639	1	0	0.0
Sphingopyxis alaskensis RB2256	317655	leaf	3373713	1	0	0.0
Nostoc sp. PCC 7107	317936	species	6329823	1	1	0.0
Paracoccus denitrificans PD1222	318586	leaf	5236194	2	0	0.0
Pelodictyon luteolum DSM 273	319225	leaf	2364842	1	0	0.0
Azotobacter vinelandii DJ	322710	leaf	5365318	2	0	0.0
Nitrosococcus oceani ATCC 19707	323261	leaf	3522111	1	0	0.0
Shinella	323620	genus	0	1	0	0.0
Shewanella loihica PV-4	323850	leaf	4602594	1	1	0.0
Frankia alni ACN14a	326424	leaf	7497934	3	1	0.0
Chloroflexus aggregans DSM 9485	326427	leaf	4684931	2	2	0.0
Neisseria animaloris	326522	species	4622660	2	0	0.0
Acaryochloris marina MBIC11017	329726	leaf	8361599	1	0	0.0
Bacteroides intestinalis	329854	species	5785761	1	1	0.0
Nitrospira defluvii	330214	species	4317083	1	0	0.0
Chlorobium phaeobacteroides BS1	331678	leaf	2736403	1	0	0.0
Clostridium drakei	332101	species	5695241	1	0	0.0
Aquitalea magnusonii	332411	species	4852135	1	0	0.0
Finegoldia magna ATCC 29328	334413	leaf	1986740	1	1	0.0
Rhodococcus qingshengii	334542	species	13546634	2	1	0.0
Syntrophobacter fumaroxidans MPOB	335543	leaf	4990251	2	2	0.0
Xanthobacteraceae	335928	family	5253297	1	0	0.0
Gordonia sp. KTR9	337191	species	5885710	1	0	0.0
Pelobacter propionicus DSM 2379	338966	leaf	4241119	1	0	0.0
Methanosphaera stadtmanae DSM 3091	339860	leaf	1767403	3	0	0.0
Exiguobacterium mexicanum	340146	species	2693465	1	1	0.0
Actinoalloteichus hymeniacidonis	340345	species	6306386	2	1	0.0
Magnetospirillum magneticum AMB-1	342108	leaf	4967148	1	0	0.0
Shigella boydii CDC 3083-94	344609	leaf	4874659	1	0	0.0
Bacillus coagulans 36D1	345219	leaf	3552226	1	1	0.0
Geobacter pickeringii	345632	species	3618700	1	0	0.0
Zobellella denitrificans	347534	species	4174222	2	1	0.0
Rhodobacter sphaeroides ATCC 17029	349101	leaf	4489380	2	0	0.0
Mycolicibacterium gilvum PYR-GCK	350054	leaf	5982829	1	0	0.0
Mycolicibacterium vanbaalenii PYR-1	350058	leaf	6491865	1	0	0.0
Alkaliphilus oremlandii OhILAs	350688	leaf	3123558	1	1	0.0
Methanocella arvoryzae MRE50	351160	leaf	3179916	1	0	0.0
Marinobacter hydrocarbonoclasticus VT8	351348	leaf	4779762	1	0	0.0
Geobacter uraniireducens Rf4	351605	leaf	5136364	1	0	0.0
Bacillus sp. Y1	352858	species	5028825	1	0	0.0
Yangia	354203	genus	0	1	0	0.0
Azoarcus sp. DN11	356837	species	4956835	4	2	0.0
Bacteroides dorei	357276	species	5310365	1	0	0.0
Lachnoclostridium phytofermentans ISDg	357809	leaf	4847594	1	0	0.0
Campylobacter concisus 13826	360104	leaf	2099413	2	0	0.0
Campylobacter curvus 525.92	360105	leaf	1971270	2	0	0.0
Campylobacter hominis ATCC BAA-381	360107	leaf	1714951	3	0	0.0
Streptococcus pseudoporcinus	361101	species	2156061	3	1	0.0
Desulfoglaeba	361106	genus	3365583	1	0	0.0
Altererythrobacter	361177	genus	0	2	0	0.0
Streptomyces vietnamensis	362257	species	9153777	1	1	0.0
Lawsonia intracellularis PHE/MN1-00	363253	leaf	1719014	1	0	0.0
Polaromonas naphthalenivorans CJ2	365044	leaf	5366143	1	1	0.0
Ramlibacter tataouinensis TTB310	365046	leaf	4070193	1	0	0.0
Streptococcus mitis B6	365659	leaf	2146611	2	1	0.0
Caulobacter sp. K31	366602	species	5889399	3	2	0.0
Microbacterium sp. XT11	367477	species	3475315	1	1	0.0
Cupriavidus malaysiensis	367825	species	7949449	3	1	0.0
Bifidobacterium adolescentis ATCC 15703	367928	leaf	2089645	1	1	0.0
Methanoculleus marisnigri JR1	368407	leaf	2478101	1	0	0.0
Janthinobacterium svalbardensis	368607	species	6274078	2	2	0.0
Bacteroides xylanisolvens	371601	species	6547285	1	0	0.0
Isoptericola dokdonensis	372663	species	3826972	3	0	0.0
Rivularia sp. PCC 7116	373994	species	8728773	1	1	0.0
Roseobacter denitrificans OCh 114	375451	leaf	4331234	1	0	0.0
Natranaerobius	375928	genus	3191453	1	0	0.0
Flavobacterium johnsoniae UW101	376686	leaf	6096872	1	1	0.0
Gemmatimonas aurantiaca T-27	379066	leaf	4636964	1	1	0.0
Rhizobium pseudoryzae	379684	species	5375550	2	2	0.0
Pseudomonas protegens	380021	species	9213022	1	1	0.0
Cupriavidus necator H16	381666	leaf	14831239	4	0	0.0
Pseudomonas aeruginosa PA7	381754	leaf	6588339	1	0	0.0
Phaeobacter inhibens 2.10	383629	leaf	4160918	1	0	0.0
Clostridium novyi NT	386415	leaf	2547720	2	1	0.0
Mycobacterium seoulense	386911	species	5531300	1	0	0.0
Nitratiruptor sp. SB155-2	387092	species	1877931	1	0	0.0
Sulfurovum sp. NBC37-1	387093	species	2562277	1	0	0.0
Streptococcus sanguinis SK36	388919	leaf	2388435	11	3	0.0
Pseudomonas putida W619	390235	leaf	5774330	1	0	0.0
Thermosipho melanesiensis BI429	391009	leaf	1915238	1	0	0.0
Paraburkholderia phymatum STM815	391038	leaf	8676562	2	0	0.0
Roseobacter litoralis Och 149	391595	leaf	4745450	1	1	0.0
Alcanivorax pacificus W11-5	391936	leaf	4168427	1	0	0.0
Sphingomonas wittichii RW1	392499	leaf	5915246	1	1	0.0
Inhella inkyongensis	392593	species	4084412	2	1	0.0
Terriglobus	392733	genus	5161542	1	0	0.0
Porphyromonas crevioricanis	393921	species	2133352	1	1	0.0
Maricaulis maris MCS10	394221	leaf	3368780	1	0	0.0
Ruminiclostridium cellulolyticum H10	394503	leaf	4068724	2	1	0.0
Chromobacterium haemolyticum	394935	species	5307994	1	0	0.0
Clostridium taeniosporum	394958	species	3503506	1	1	0.0
Methanoregula	395331	genus	2681900	1	0	0.0
Rhodopseudomonas palustris TIE-1	395960	leaf	5744041	1	0	0.0
Thioalkalivibrio sulfidiphilus HL-EbGr7	396588	leaf	3464554	1	0	0.0
Acidovorax citrulli AAC00-1	397945	leaf	5352772	1	0	0.0
Paraburkholderia phytofirmans PsJN	398527	leaf	8214658	1	1	0.0
Burkholderia ambifaria MC40-6	398577	leaf	7642536	1	0	0.0
Delftia acidovorans SPH-1	398578	leaf	6767514	4	1	0.0
Mycobacterium shinjukuense	398694	species	4504020	1	1	0.0
Tessaracoccus flavescens	399497	species	3650768	9	1	0.0
Pseudomonas mendocina ymp	399739	leaf	5072807	1	0	0.0
Enterobacter sp. 638	399742	species	4676461	1	0	0.0
Devosia ginsengisoli	400770	species	4480314	2	1	0.0
Corynebacterium ureicelerivorans	401472	species	2328278	2	0	0.0
Nocardioides daphniae	402297	species	3558816	1	0	0.0
Ralstonia pickettii 12J	402626	leaf	5325729	1	0	0.0
Methanococcus maripaludis C5	402880	leaf	1789046	2	2	0.0
Shewanella baltica OS185	402882	leaf	5312910	1	0	0.0
Geobacter bemidjiensis Bem	404380	leaf	4615150	1	0	0.0
Anaeromyxobacter sp. Fw109-5	404589	species	5277990	2	1	0.0
Bacillus cereus AH820	405535	leaf	5588834	1	0	0.0
Saccharopolyspora erythraea NRRL 2338	405948	leaf	8212805	3	3	0.0
Burkholderia cenocepacia MC0-3	406425	leaf	7971389	1	0	0.0
Aquisphaera giovannonii	406548	species	10526296	2	1	0.0
Aquitalea	407217	genus	0	1	0	0.0
Shewanella baltica OS223	407976	leaf	5358884	1	0	0.0
Streptomyces xiamenensis	408015	species	5961402	1	0	0.0
Leptospira kmetyi	408139	species	4416922	1	1	0.0
[Clostridium] scindens ATCC 35704	411468	leaf	3658040	1	0	0.0
Faecalibacterium prausnitzii A2-165	411483	leaf	3102523	1	0	0.0
Microterricola viridarii	412690	species	3689726	1	0	0.0
Solimonas	413435	genus	0	2	0	0.0
[Polyangium] brachysporum	413882	species	6476147	1	1	0.0
Paenibacillus donghaensis	414771	species	8542333	1	0	0.0
Planococcus donghaensis	414778	species	3319331	1	0	0.0
Opitutae	414999	class	4854188	1	0	0.0
Opitutales	415000	order	5957605	3	0	0.0
Burkholderia sp. KJ006	416344	species	6629912	3	0	0.0
Methylobacterium phyllosphaerae	418223	species	6316624	2	0	0.0
Litoricola lipolytica	418701	species	2346037	1	0	0.0
Ochrobactrum pseudogrignonense	419475	species	4992805	1	0	0.0
Methanococcus aeolicus Nankai-3	419665	leaf	1569500	1	0	0.0
Methanobrevibacter smithii ATCC 35061	420247	leaf	1853160	66	4	0.0
Chryseobacterium haifense	421525	species	2764180	1	0	0.0
Bacillus butanolivorans	421767	species	5568346	1	0	0.0
Methylobacterium radiotolerans JCM 2831	426355	leaf	6899110	1	0	0.0
Ralstonia pickettii 12D	428406	leaf	5685358	2	0	0.0
Clostridium kluyveri DSM 555	431943	leaf	4023800	1	0	0.0
Aminipila butyrica	433296	species	3334849	6	1	0.0
Variovorax sp. PBL-H6	434009	species	6871554	1	0	0.0
Bacteroides vulgatus ATCC 8482	435590	leaf	5163189	1	0	0.0
Lysobacter capsici	435897	species	12662306	2	0	0.0
Variovorax boronicumulans	436515	species	7137898	2	0	0.0
Azorhizobium caulinodans ORS 571	438753	leaf	5369772	1	1	0.0
Rhodobaca barguzinensis	441209	species	3899419	1	1	0.0
Methylorubrum populi BJ001	441620	leaf	5848997	1	0	0.0
Geobacter sp. M18	443143	species	5277406	3	0	0.0
Geobacter sp. M21	443144	species	4745806	1	1	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	3	1	0.0
Mycolicibacterium insubricum	444597	species	4577045	3	1	0.0
Pseudonocardia sp. AL041005-10	445576	species	6143341	3	2	0.0
Actinosynnema mirum DSM 43827	446462	leaf	8248144	4	0	0.0
Cellulomonas flavigena DSM 20109	446466	leaf	4123179	3	0	0.0
Sanguibacter keddieii DSM 10542	446469	leaf	4253413	5	1	0.0
Stackebrandtia nassauensis DSM 44728	446470	leaf	6841557	1	1	0.0
Xylanimonas cellulosilytica DSM 15894	446471	leaf	3831380	6	2	0.0
Adlercreutzia equolifaciens	446660	species	2862526	1	0	0.0
Acetobacter senegalensis	446692	species	3969909	1	1	0.0
Kocuria flava	446860	species	3638342	3	2	0.0
Anaeromyxobacter sp. K	447217	species	5061632	2	0	0.0
Phytobacter	447792	genus	0	1	0	0.0
Endomicrobia	447830	class	0	1	0	0.0
Sorangium cellulosum So ce56	448385	leaf	13033779	3	2	0.0
Nocardioides humi	449461	species	6220618	2	1	0.0
[Brevibacterium] frigoritolerans	450367	species	5475560	2	0	0.0
Nocardioides dokdonensis	450734	species	4376707	1	0	0.0
Phenylobacterium zucineum HLK1	450851	leaf	4379231	3	3	0.0
Opitutus terrae PB90-1	452637	leaf	5957605	1	1	0.0
Sphingobium japonicum UT26S	452662	leaf	4424862	1	0	0.0
Desulfarculales	453227	order	3655731	1	0	0.0
Agromyces aureus	453304	species	4373124	3	0	0.0
Lysobacter soli	453783	species	4109802	2	1	0.0
Nocardia terpenica	455432	species	8918539	4	0	0.0
Anaeromyxobacter dehalogenans 2CP-1	455488	leaf	5029329	1	0	0.0
Streptomyces griseus subsp. griseus NBRC 13350	455632	leaf	8545929	1	0	0.0
Thermus parvatiensis	456163	species	2016098	2	0	0.0
Actinoplanes teichomyceticus ATCC 31121	457423	leaf	8287152	3	1	0.0
Macrococcus caseolyticus JCSC5402	458233	leaf	2219737	1	0	0.0
Mycobacterium noviomagense	459858	species	4779798	1	1	0.0
Methylobacterium nodulans ORS 2060	460265	leaf	8839022	1	1	0.0
Bordetella flabilis	463014	species	5954318	1	0	0.0
Bordetella bronchialis	463025	species	11845675	2	0	0.0
Bordetella genomosp. 13	463040	species	5380929	1	1	0.0
Singulisphaera acidiphila	466153	species	9755686	1	0	0.0
Streptococcus gordonii str. Challis substr. CH1	467705	leaf	2196662	1	0	0.0
Thermobispora bispora DSM 43833	469371	leaf	4189976	1	0	0.0
Cryptobacterium curtum DSM 15641	469378	leaf	1617804	1	0	0.0
Conexibacter woesei DSM 14684	469383	leaf	6359369	3	2	0.0
Fusobacterium nucleatum subsp. vincentii 3_1_36A2	469604	leaf	2268272	1	0	0.0
Fusobacterium varium ATCC 27725	469618	leaf	3346458	1	1	0.0
Pantoea vagans	470934	species	4888338	2	0	0.0
Thermomonospora curvata DSM 43183	471852	leaf	5639016	1	0	0.0
Beutenbergia cavernae DSM 12333	471853	leaf	4669183	7	3	0.0
Saccharomonospora viridis DSM 43017	471857	leaf	4308349	1	1	0.0
Caldilineales	475963	order	5144873	1	0	0.0
Streptomyces cyaneogriseus subsp. noncyanogenus	477245	subspecies	7762396	2	2	0.0
Modestobacter marinus	477641	species	5575517	3	0	0.0
Candidatus Desulforudis audaxviator MP104C	477974	leaf	2349476	1	1	0.0
Halobacterium salinarum R1	478009	leaf	2668776	1	0	0.0
Kytococcus sedentarius DSM 20547	478801	leaf	2785024	4	0	0.0
Nakamurella multipartita DSM 44233	479431	leaf	6060298	3	2	0.0
Streptosporangium roseum DSM 43021	479432	leaf	10369518	1	0	0.0
Catenulispora acidiphila DSM 44928	479433	leaf	10467782	1	0	0.0
Sphaerobacter thermophilus DSM 20745	479434	leaf	3993764	1	0	0.0
Kribbella flavida DSM 17836	479435	leaf	7579488	4	1	0.0
Veillonella parvula DSM 2008	479436	leaf	2132142	1	0	0.0
Eggerthella lenta DSM 2243	479437	leaf	3632260	5	0	0.0
Micromonospora tulbaghiae	479978	species	7228472	3	0	0.0
Burkholderia lata	482957	species	25818125	2	0	0.0
Geoalkalibacter subterraneus	483547	species	3717645	2	0	0.0
Sphingobium sp. YBL2	484429	species	5427419	1	0	0.0
Desulfofarcimen acetoxidans DSM 771	485916	leaf	4545624	2	1	0.0
Chitinophaga pinensis DSM 2588	485918	leaf	9127347	1	1	0.0
Burkholderia latens	488446	species	6614478	1	1	0.0
Burkholderia contaminans	488447	species	42935169	6	1	0.0
Burkholderia diffusa	488732	species	6857833	1	1	0.0
Rhizobium etli CIAT 652	491916	leaf	6448048	1	0	0.0
Baekduia soli	496014	species	5212251	4	0	0.0
Thermus aquaticus Y51MC23	498848	leaf	2338641	1	0	0.0
Haliangium ochraceum DSM 14365	502025	leaf	9446314	3	2	0.0
Eggerthella sp. YY7918	502558	species	3123671	4	3	0.0
Erythrobacter gangjinensis	502682	species	2724951	1	0	0.0
Corynebacterium urealyticum DSM 7109	504474	leaf	2369219	1	0	0.0
Meiothermus ruber DSM 1279	504728	leaf	3097457	1	1	0.0
Oceanimonas sp. GK1	511062	species	3527244	1	1	0.0
Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2	511995	leaf	1224919	1	0	0.0
[Eubacterium] rectale ATCC 33656	515619	leaf	3449685	1	0	0.0
[Eubacterium] eligens ATCC 27750	515620	leaf	2831389	2	2	0.0
Rhodothermus marinus DSM 4252	518766	leaf	3386737	2	0	0.0
Streptobacillus moniliformis DSM 12112	519441	leaf	1673280	3	0	0.0
Atopobium parvulum DSM 20469	521095	leaf	1543805	6	1	0.0
Tsukamurella paurometabola DSM 20162	521096	leaf	4479724	2	2	0.0
Capnocytophaga ochracea DSM 7271	521097	leaf	2612925	14	3	0.0
Caldicellulosiruptor bescii DSM 6725	521460	leaf	2931662	1	0	0.0
Stenotrophomonas maltophilia K279a	522373	leaf	4851126	1	0	0.0
Leptotrichia buccalis C-1013-b	523794	leaf	2465610	8	4	0.0
Methanothermus fervidus DSM 2088	523846	leaf	1243342	1	1	0.0
Fusobacterium nucleatum subsp. nucleatum ATCC 23726	525283	leaf	2299539	5	0	0.0
Desulfomicrobium baculatum DSM 4028	525897	leaf	3942657	3	1	0.0
Thermanaerovibrio acidaminovorans DSM 6589	525903	leaf	1848474	3	1	0.0
Desulfovibrio salexigens DSM 2638	526222	leaf	4289847	1	1	0.0
Brachyspira murdochii DSM 12563	526224	leaf	3241804	1	0	0.0
Geodermatophilus obscurus DSM 43160	526225	leaf	5322497	3	0	0.0
Rhizobium phaseoli Brasil 5	526949	leaf	6665454	1	1	0.0
Bacillus thuringiensis YBT-1518	529122	leaf	6672921	1	0	0.0
Prauserella marina	530584	species	6986413	1	1	0.0
Acidovorax ebreus TPSY	535289	leaf	3796573	2	0	0.0
Candidatus Rhodoluna planktonica	535712	species	1424506	1	1	0.0
Mesorhizobium opportunistum WSM2075	536019	leaf	6884444	2	2	0.0
Clostridium carboxidivorans P7	536227	leaf	5752782	1	0	0.0
Roseburia intestinalis L1-82	536231	leaf	4493348	1	0	0.0
Clostridiales Family XVII. Incertae Sedis	539000	family	2844696	1	0	0.0
Roseovarius indicus	540747	species	6173065	1	0	0.0
Ruminococcaceae	541000	family	4534233	1	0	0.0
Clostridiales Family XIII. Incertae Sedis	543314	family	1739380	3	0	0.0
Haloterrigena turkmenica DSM 5511	543526	leaf	5440782	1	1	0.0
Variovorax paradoxus S110	543728	leaf	6754997	1	1	0.0
Actinomyces oris	544580	species	3042917	92	6	0.0
Treponema azotonutricium ZAS-9	545695	leaf	3855671	1	1	0.0
Dietzia lutea	546160	species	3911842	1	1	0.0
Neisseria elongata subsp. glycolytica ATCC 29315	546263	leaf	2256647	5	0	0.0
Filifactor alocis ATCC 35896	546269	leaf	1931012	28	16	0.0
Selenomonas sputigena ATCC 35185	546271	leaf	2568361	10	10	0.0
Bifidobacterium pseudocatenulatum DSM 20438 = JCM 1200 = LMG 10505	547043	leaf	2313752	1	0	0.0
Natrialba magadii ATCC 43099	547559	leaf	4443643	2	0	0.0
Francisella halioticida	549298	species	2197430	1	1	0.0
Ferrimonas balearica DSM 9799	550540	leaf	4279159	1	0	0.0
Pseudomonas pelagia	553151	species	4550643	2	0	0.0
Streptomyces gilvosporeus	553510	species	8482298	1	0	0.0
Acidovorax carolinensis	553814	species	17451017	5	0	0.0
Polynucleobacter difficilis	556054	species	1995529	1	0	0.0
Brachybacterium saurashtrense	556288	species	3720646	3	0	0.0
Neomicrococcus aestuarii	556325	species	2667837	1	0	0.0
Propionibacterium acidifaciens	556499	species	3072768	16	4	0.0
Lactobacillus reuteri JCM 1112	557433	leaf	2039414	1	0	0.0
Lactobacillus reuteri DSM 20016	557436	leaf	1999618	1	0	0.0
Rhodobacter sphaeroides KD131	557760	leaf	4711139	1	0	0.0
Corynebacterium doosanense CAU 212 = DSM 45436	558173	leaf	2698995	2	0	0.0
Mycobacterium mantenii	560555	species	6185541	1	1	0.0
Bacillus safensis	561879	species	23128460	3	0	0.0
Kyrpidia tusciae DSM 2912	562970	leaf	3384766	1	1	0.0
Spirosoma rigui	564064	species	5828404	1	0	0.0
Caulobacter vibrioides NA1000	565050	leaf	4042929	1	0	0.0
Streptomyces sp. SM17	565560	species	7179914	2	0	0.0
Enterococcus casseliflavus EC20	565655	leaf	3427276	1	0	0.0
Methylovirgula ligni	569860	species	3298588	1	1	0.0
Bacillus thuringiensis serovar kurstaki str. YBT-1520	570416	leaf	13100949	1	0	0.0
Ochrobactrum pituitosum	571256	species	5467370	1	0	0.0
Luteipulveratus mongoliensis	571913	species	5420910	3	1	0.0
Allochromatium vinosum DSM 180	572477	leaf	3669074	1	1	0.0
Ilyobacter polytropus DSM 2926	572544	leaf	3132314	1	1	0.0
Hungateiclostridium thermocellum DSM 2360	572545	leaf	3577579	1	0	0.0
Archaeoglobus profundus DSM 5631	572546	leaf	1563423	1	1	0.0
Aminobacterium colombiense DSM 12261	572547	leaf	1980592	2	1	0.0
Desulfovibrio vulgaris RCH1	573059	leaf	3734357	3	0	0.0
Clostridium cellulovorans 743B	573061	leaf	5262222	1	1	0.0
Desulfovibrio magneticus RS-1	573370	leaf	5315620	1	0	0.0
Acetohalobium arabaticum DSM 5501	574087	leaf	2469596	1	0	0.0
Isosphaera pallida ATCC 43644	575540	leaf	5529304	2	2	0.0
Thermovirga lienii DSM 17291	580340	leaf	1999646	1	0	0.0
Mariprofundaceae	580372	family	0	1	0	0.0
Hyphomicrobium denitrificans ATCC 51888	582899	leaf	3638969	2	1	0.0
Clostridium kluyveri NBRC 12016	583346	leaf	3955303	1	0	0.0
Tenacibaculum jejuense	584609	species	4614879	1	1	0.0
Roseburia hominis A2-183	585394	leaf	3592125	2	0	0.0
Thiohalobacter thiocyanaticus	585455	species	3233441	1	0	0.0
Pseudomonas chlororaphis	587753	species	60698099	2	0	0.0
Brevundimonas naejangsanensis	588932	species	9124003	6	2	0.0
Desulfurivibrio alkaliphilus AHT 2	589865	leaf	3097763	2	1	0.0
Dickeya zeae Ech586	590409	leaf	4818394	1	0	0.0
Mycobacterium paraseoulense	590652	species	6085955	2	2	0.0
Cellulomonas fimi ATCC 484	590998	leaf	4266344	1	0	0.0
Streptococcus intermedius JTH08	591365	leaf	1933610	2	0	0.0
Thermococcus gammatolerans EJ3	593117	leaf	2045438	1	1	0.0
Cellulomonas gilvus ATCC 13127	593907	leaf	3526441	3	0	0.0
Mesorhizobium opportunistum	593909	species	6884444	1	0	0.0
Methylosinus trichosporium OB3b	595536	leaf	5183433	1	1	0.0
Alicycliphilus denitrificans K601	596154	leaf	5070751	3	2	0.0
[Clostridium] saccharolyticum WM1	610130	leaf	4662871	2	1	0.0
Streptococcus dysgalactiae subsp. equisimilis RE378	617121	leaf	2151145	1	0	0.0
Lachnoanaerobaculum umeaense	617123	species	5620882	11	0	0.0
Actinopolysporaceae	622451	family	0	1	0	0.0
Ruania	626119	genus	0	1	0	0.0
Caldicellulosiruptor kristjanssonii I77R1B	632335	leaf	2802443	1	0	0.0
Caldicellulosiruptor lactoaceticus 6A	632516	leaf	2674809	1	0	0.0
Olsenella uli DSM 7084	633147	leaf	2051896	64	42	0.0
Lactobacillus johnsonii FI9785	633699	leaf	1785116	1	0	0.0
Methanobrevibacter ruminantium M1	634498	leaf	2937203	9	1	0.0
Hungateiclostridium thermocellum DSM 1313	637887	leaf	3561619	1	0	0.0
Citrobacter rodentium ICC168	637910	leaf	5444283	1	0	0.0
Bifidobacterium actinocoloniiforme	638619	species	1830060	2	0	0.0
Sphaerotilus natans subsp. sulfidivorans	639200	subspecies	4430992	3	1	0.0
Olleya aquimaris	639310	species	3468188	1	1	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	1	0	0.0
Desulfovibrio desulfuricans ND132	641491	leaf	3858580	2	0	0.0
Pseudodesulfovibrio aespoeensis Aspo-2	643562	leaf	3629109	1	0	0.0
Desulfarculus baarsii DSM 2075	644282	leaf	3655731	2	1	0.0
Arcanobacterium haemolyticum DSM 20595	644284	leaf	1986154	1	0	0.0
Inhella	644355	genus	0	1	0	0.0
Altererythrobacter namhicola	645517	species	2591679	1	1	0.0
Syntrophobotulus glycolicus DSM 8271	645991	leaf	3406739	1	0	0.0
Streptomyces sp. M2	646637	species	8718751	3	1	0.0
Thermovibrio ammonificans HB-1	648996	leaf	1759526	1	1	0.0
Micromonospora sp. L5	648999	species	6962533	2	0	0.0
Sphingobacterium hotanense	649196	species	4490254	1	1	0.0
Leadbetterella byssophila DSM 17132	649349	leaf	4059653	1	0	0.0
Truepera radiovictrix DSM 17093	649638	leaf	3260398	1	0	0.0
